event_id,shipment_id,origin_hub,current_facility,destination_hub,event_timestamp,scan_type,actual_dwell,average_dwell,dwell_duration_seconds,avg_dwell_baseline_seconds,yard_queue_count,yard_max_capacity,weather_condition,weather_exception,traffic_congestion_level,gps_latitude,gps_longitude,sla_deadline_timestamp,carrier_id
EV-017898,LGS-1398-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-MIAMI,2026-08-03T17:48:57Z,WAYPOINT_SCAN,6378,4800,6378,4800,13,30,SNOWSTORM,False,LOW,51.3269,-121.1022,2026-08-05T17:48:57Z,CR-UPS
EV-017899,LGS-1399-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-CHICAGO,2026-08-03T17:49:29Z,HUB_INGEST,312,2400,312,2400,22,30,HEAVY_RAIN,False,LOW,40.3603,-14.6201,2026-08-04T17:49:29Z,CR-UPS
EV-017900,LGS-1400-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-NEWYORK,2026-08-03T17:50:06Z,CUSTOMS_CLEARANCE,4272,3600,4272,3600,24,30,CLEAR,True,LOW,43.8572,-119.1549,2026-08-04T17:50:06Z,CR-USPS
EV-017901,LGS-1401-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-NEWYORK,2026-08-03T17:50:37Z,YARD_DEPARTURE,4468,3600,4468,3600,5,30,CLEAR,False,MODERATE,35.0503,6.5251,2026-08-06T17:50:37Z,CR-UPS
EV-017902,LGS-1402-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-DETROIT,2026-08-03T17:51:09Z,WAYPOINT_SCAN,4476,3600,4476,3600,11,30,FOG,False,MODERATE,36.9415,-44.0059,2026-08-05T17:51:09Z,CR-FEDEX
EV-017903,LGS-1403-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-FRANKFURT,2026-08-03T17:51:35Z,HUB_INGEST,5121,4800,5121,4800,22,30,CLEAR,False,HEAVY,44.7769,-65.6941,2026-08-05T05:51:35Z,CR-DHL
EV-017904,LGS-1404-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-CHICAGO,2026-08-03T17:52:06Z,WAYPOINT_SCAN,3181,2400,3181,2400,17,30,HEAVY_RAIN,False,MODERATE,48.3643,-26.102,2026-08-05T17:52:06Z,CR-FEDEX
EV-017905,LGS-1405-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-SEATTLE,2026-08-03T17:52:35Z,CUSTOMS_CLEARANCE,5146,4800,5146,4800,26,30,CLEAR,False,HEAVY,50.9327,-28.362,2026-08-05T05:52:35Z,CR-DHL
EV-017906,LGS-1406-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-DETROIT,2026-08-03T17:53:08Z,WAYPOINT_SCAN,2671,2400,2671,2400,19,30,CLEAR,False,MODERATE,51.7296,-72.5492,2026-08-06T17:53:08Z,CR-UPS
EV-017907,LGS-1407-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-HOUSTON,2026-08-03T17:53:27Z,WAYPOINT_SCAN,5968,4800,5968,4800,20,30,CLEAR,False,LOW,41.0717,-96.118,2026-08-05T05:53:27Z,CR-MAERSK
EV-017908,LGS-1408-ROUTE,HUB-HOUSTON,HUB-CHICAGO,HUB-FRANKFURT,2026-08-03T17:53:55Z,TRANSFER_ARRIVE,7270,3600,7270,3600,27,30,CLEAR,False,MODERATE,27.3612,-10.9366,2026-08-06T17:53:55Z,CR-MAERSK
EV-017909,LGS-1409-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-DETROIT,2026-08-03T17:54:25Z,TRANSFER_ARRIVE,4140,3600,4140,3600,23,30,SNOWSTORM,False,MODERATE,40.6177,-0.5333,2026-08-05T17:54:25Z,CR-UPS
EV-017910,LGS-1410-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SINGAPORE,2026-08-03T17:54:58Z,TRANSFER_ARRIVE,2174,2400,2174,2400,27,30,CLEAR,False,MODERATE,30.5193,9.3062,2026-08-05T17:54:58Z,CR-MAERSK
EV-017911,LGS-1411-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-MIAMI,2026-08-03T17:55:23Z,TRANSFER_ARRIVE,5245,4800,5245,4800,12,30,CLEAR,False,HEAVY,42.5051,-75.962,2026-08-05T05:55:23Z,CR-DHL
EV-017912,LGS-1412-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-MIAMI,2026-08-03T17:56:01Z,YARD_DEPARTURE,2893,2400,2893,2400,29,30,MODERATE,False,HEAVY,34.0631,-47.115,2026-08-05T17:56:01Z,CR-MAERSK
EV-017913,LGS-1413-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-MIAMI,2026-08-03T17:56:31Z,CUSTOMS_CLEARANCE,4607,4800,4607,4800,5,30,CLEAR,False,LOW,39.0978,7.4421,2026-08-05T05:56:31Z,CR-DHL
EV-017914,LGS-1414-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-ATLANTA,2026-08-03T17:57:06Z,WAYPOINT_SCAN,3403,3600,3403,3600,17,30,CLEAR,False,LOW,42.8453,-69.3166,2026-08-05T17:57:06Z,CR-UPS
EV-017915,LGS-1415-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-MIAMI,2026-08-03T17:57:34Z,CUSTOMS_CLEARANCE,1980,2400,1980,2400,19,30,HEAVY_RAIN,True,MODERATE,49.5245,-18.2843,2026-08-04T17:57:34Z,CR-UPS
EV-017916,LGS-1416-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-DETROIT,2026-08-03T17:57:58Z,WAYPOINT_SCAN,2319,2400,2319,2400,11,30,HEAVY_RAIN,False,LOW,46.4037,1.8671,2026-08-05T05:57:58Z,CR-MAERSK
EV-017917,LGS-1417-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-CHICAGO,2026-08-03T17:58:26Z,TRANSFER_ARRIVE,4288,3600,4288,3600,2,30,FOG,False,HEAVY,25.5707,-99.9628,2026-08-06T17:58:26Z,CR-FEDEX
EV-017918,LGS-1418-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-MEMPHIS,2026-08-03T17:58:59Z,YARD_DEPARTURE,4089,3600,4089,3600,6,30,MODERATE,False,HEAVY,29.1311,-27.1839,2026-08-04T17:58:59Z,CR-USPS
EV-017919,LGS-1419-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-DETROIT,2026-08-03T17:59:35Z,WAYPOINT_SCAN,5563,3600,5563,3600,21,30,MODERATE,False,MODERATE,48.4562,-30.1058,2026-08-06T17:59:35Z,CR-MAERSK
EV-017920,LGS-1420-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-SEATTLE,2026-08-03T18:00:01Z,WAYPOINT_SCAN,1744,3600,1744,3600,3,30,CLEAR,False,HEAVY,45.067,-72.4907,2026-08-05T18:00:01Z,CR-UPS
EV-017921,LGS-1421-ROUTE,HUB-ATLANTA,HUB-CHICAGO,HUB-SEATTLE,2026-08-03T18:00:26Z,HUB_INGEST,3990,3600,3990,3600,15,30,CLEAR,False,HEAVY,28.9929,7.4348,2026-08-04T18:00:26Z,CR-UPS
EV-017922,LGS-1422-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-ATLANTA,2026-08-03T18:01:07Z,YARD_DEPARTURE,3511,3600,3511,3600,18,30,CLEAR,False,HEAVY,40.9008,-7.9772,2026-08-05T18:01:07Z,CR-UPS
EV-017923,LGS-1423-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-SINGAPORE,2026-08-03T18:01:34Z,YARD_DEPARTURE,3944,4800,3944,4800,17,30,MODERATE,False,MODERATE,40.865,9.2268,2026-08-05T06:01:34Z,CR-USPS
EV-017924,LGS-1424-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-SINGAPORE,2026-08-03T18:01:55Z,YARD_DEPARTURE,4412,4800,4412,4800,15,30,CLEAR,False,LOW,45.9229,-50.7399,2026-08-06T18:01:55Z,CR-USPS
EV-017925,LGS-1425-ROUTE,HUB-SEATTLE,HUB-SEATTLE,HUB-LOSANGELES,2026-08-03T18:02:31Z,CUSTOMS_CLEARANCE,806,2400,806,2400,2,30,SNOWSTORM,False,LOW,46.9622,-95.009,2026-08-05T18:02:31Z,CR-FEDEX
EV-017926,LGS-1426-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-MIAMI,2026-08-03T18:03:00Z,TRANSFER_ARRIVE,5209,4800,5209,4800,5,30,MODERATE,True,LOW,43.1976,-87.2901,2026-08-06T18:03:00Z,CR-USPS
EV-017927,LGS-1427-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-03T18:03:39Z,HUB_INGEST,3002,2400,3002,2400,5,30,CLEAR,True,MODERATE,44.257,-18.1427,2026-08-06T18:03:39Z,CR-UPS
EV-017928,LGS-1428-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-NEWYORK,2026-08-03T18:03:52Z,CUSTOMS_CLEARANCE,3717,4800,3717,4800,9,30,CLEAR,False,LOW,43.0006,-76.1826,2026-08-05T18:03:52Z,CR-MAERSK
EV-017929,LGS-1429-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-MIAMI,2026-08-03T18:04:21Z,TRANSFER_ARRIVE,5326,4800,5326,4800,6,30,MODERATE,False,LOW,29.0767,-95.9803,2026-08-05T06:04:21Z,CR-USPS
EV-017930,LGS-1430-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-CHICAGO,2026-08-03T18:04:55Z,WAYPOINT_SCAN,4291,3600,4291,3600,19,30,HEAVY_RAIN,False,MODERATE,43.4832,-0.5454,2026-08-06T18:04:55Z,CR-UPS
EV-017931,LGS-1431-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-LOSANGELES,2026-08-03T18:05:24Z,HUB_INGEST,4293,4800,4293,4800,10,30,HEAVY_RAIN,False,LOW,37.7204,-78.9692,2026-08-05T18:05:24Z,CR-MAERSK
EV-017932,LGS-1432-ROUTE,HUB-SEATTLE,HUB-SEATTLE,HUB-MIAMI,2026-08-03T18:06:07Z,CUSTOMS_CLEARANCE,5510,4800,5510,4800,27,30,MODERATE,False,SEVERE_GRIDLOCK,51.4006,-113.9804,2026-08-05T06:06:07Z,CR-USPS
EV-017933,LGS-1433-ROUTE,HUB-DETROIT,HUB-FRANKFURT,HUB-NEWYORK,2026-08-03T18:06:35Z,HUB_INGEST,5461,4800,5461,4800,19,30,CLEAR,False,HEAVY,44.1387,-48.5169,2026-08-05T18:06:35Z,CR-USPS
EV-017934,LGS-1434-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-LOSANGELES,2026-08-03T18:06:57Z,TRANSFER_ARRIVE,3969,3600,3969,3600,19,30,HEAVY_RAIN,False,MODERATE,35.1016,-50.7201,2026-08-05T06:06:57Z,CR-DHL
EV-017935,LGS-1435-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-FRANKFURT,2026-08-03T18:07:39Z,CUSTOMS_CLEARANCE,5140,3600,5140,3600,16,30,MODERATE,False,HEAVY,49.5714,-67.9869,2026-08-06T18:07:39Z,CR-USPS
EV-017936,LGS-1436-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-HOUSTON,2026-08-03T18:08:00Z,CUSTOMS_CLEARANCE,6654,4800,6654,4800,12,30,HEAVY_RAIN,False,LOW,31.2202,-64.7359,2026-08-04T18:08:00Z,CR-USPS
EV-017937,LGS-1437-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-HOUSTON,2026-08-03T18:08:29Z,HUB_INGEST,4308,2400,4308,2400,24,30,CLEAR,False,HEAVY,37.6205,-95.3322,2026-08-05T18:08:29Z,CR-FEDEX
EV-017938,LGS-1438-ROUTE,HUB-DETROIT,HUB-FRANKFURT,HUB-MIAMI,2026-08-03T18:09:01Z,WAYPOINT_SCAN,4364,4800,4364,4800,9,30,MODERATE,False,HEAVY,26.7179,-85.0636,2026-08-06T18:09:01Z,CR-UPS
EV-017939,LGS-1439-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-ATLANTA,2026-08-03T18:09:25Z,WAYPOINT_SCAN,3973,3600,3973,3600,3,30,FOG,True,LOW,41.9752,-59.3142,2026-08-05T18:09:25Z,CR-DHL
EV-017940,LGS-1440-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-DETROIT,2026-08-03T18:10:09Z,WAYPOINT_SCAN,1832,3600,1832,3600,17,30,CLEAR,True,MODERATE,40.0807,6.2371,2026-08-05T18:10:09Z,CR-USPS
EV-017941,LGS-1441-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-MEMPHIS,2026-08-03T18:10:24Z,TRANSFER_ARRIVE,3821,2400,3821,2400,27,30,MODERATE,False,MODERATE,38.6205,7.317,2026-08-05T06:10:24Z,CR-UPS
EV-017942,LGS-1442-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-SEATTLE,2026-08-03T18:10:58Z,HUB_INGEST,5218,3600,5218,3600,24,30,CLEAR,True,LOW,30.5798,-113.2292,2026-08-05T18:10:58Z,CR-USPS
EV-017943,LGS-1443-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-CHICAGO,2026-08-03T18:11:35Z,TRANSFER_ARRIVE,5532,3600,5532,3600,10,30,CLEAR,False,LOW,38.3489,-2.6401,2026-08-05T06:11:35Z,CR-FEDEX
EV-017944,LGS-1444-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-MIAMI,2026-08-03T18:12:03Z,TRANSFER_ARRIVE,7632,4800,7632,4800,18,30,CLEAR,False,LOW,37.3977,-65.5835,2026-08-06T18:12:03Z,CR-FEDEX
EV-017945,LGS-1445-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-HOUSTON,2026-08-03T18:12:27Z,WAYPOINT_SCAN,4279,2400,4279,2400,7,30,HEAVY_RAIN,False,MODERATE,25.5898,-63.0173,2026-08-05T18:12:27Z,CR-UPS
EV-017946,LGS-1446-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-CHICAGO,2026-08-03T18:13:09Z,WAYPOINT_SCAN,4843,3600,4843,3600,7,30,CLEAR,False,MODERATE,29.3841,-76.4943,2026-08-06T18:13:09Z,CR-MAERSK
EV-017947,LGS-1447-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-CHICAGO,2026-08-03T18:13:38Z,WAYPOINT_SCAN,4319,3600,4319,3600,9,30,FOG,False,SEVERE_GRIDLOCK,49.3511,-6.2818,2026-08-04T18:13:38Z,CR-USPS
EV-017948,LGS-1448-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-MEMPHIS,2026-08-03T18:14:03Z,HUB_INGEST,8520,4800,8520,4800,16,30,MODERATE,False,MODERATE,46.3016,-63.2804,2026-08-06T18:14:03Z,CR-MAERSK
EV-017949,LGS-1449-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-SINGAPORE,2026-08-03T18:14:26Z,HUB_INGEST,5715,4800,5715,4800,24,30,CLEAR,False,LOW,28.2371,-124.2338,2026-08-05T18:14:26Z,CR-UPS
EV-017950,LGS-1450-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-CHICAGO,2026-08-03T18:14:54Z,WAYPOINT_SCAN,8292,4800,8292,4800,11,30,CLEAR,True,LOW,51.2635,1.2742,2026-08-04T18:14:54Z,CR-DHL
EV-017951,LGS-1451-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-03T18:15:37Z,TRANSFER_ARRIVE,4582,4800,4582,4800,9,30,CLEAR,False,MODERATE,37.5633,6.5032,2026-08-05T06:15:37Z,CR-DHL
EV-017952,LGS-1452-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-NEWYORK,2026-08-03T18:15:51Z,HUB_INGEST,2626,2400,2626,2400,1,30,HEAVY_RAIN,True,LOW,45.2502,-66.625,2026-08-04T18:15:51Z,CR-USPS
EV-017953,LGS-1453-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-SINGAPORE,2026-08-03T18:16:30Z,CUSTOMS_CLEARANCE,6311,4800,6311,4800,12,30,CLEAR,False,HEAVY,39.6283,-66.1231,2026-08-05T18:16:30Z,CR-USPS
EV-017954,LGS-1454-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-LOSANGELES,2026-08-03T18:16:57Z,TRANSFER_ARRIVE,300,2400,300,2400,3,30,CLEAR,False,LOW,45.6367,-122.636,2026-08-05T18:16:57Z,CR-DHL
EV-017955,LGS-1455-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-03T18:17:20Z,TRANSFER_ARRIVE,3912,3600,3912,3600,20,30,CLEAR,False,LOW,42.8857,-97.7589,2026-08-06T18:17:20Z,CR-FEDEX
EV-017956,LGS-1456-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-03T18:18:01Z,YARD_DEPARTURE,5637,3600,5637,3600,19,30,CLEAR,False,MODERATE,26.758,-108.7839,2026-08-05T06:18:01Z,CR-USPS
EV-017957,LGS-1457-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-SEATTLE,2026-08-03T18:18:21Z,HUB_INGEST,4943,4800,4943,4800,8,30,MODERATE,True,HEAVY,49.6659,-17.6,2026-08-05T18:18:21Z,CR-UPS
EV-017958,LGS-1458-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-LOSANGELES,2026-08-03T18:19:07Z,CUSTOMS_CLEARANCE,5399,4800,5399,4800,7,30,CLEAR,True,LOW,45.7477,-55.4162,2026-08-05T18:19:07Z,CR-USPS
EV-017959,LGS-1459-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-03T18:19:26Z,HUB_INGEST,3506,4800,3506,4800,5,30,CLEAR,False,LOW,30.9832,-85.9383,2026-08-05T06:19:26Z,CR-UPS
EV-017960,LGS-1460-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-SINGAPORE,2026-08-03T18:20:06Z,TRANSFER_ARRIVE,3711,3600,3711,3600,5,30,CLEAR,False,SEVERE_GRIDLOCK,31.1118,-0.1807,2026-08-05T06:20:06Z,CR-DHL
EV-017961,LGS-1461-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-ATLANTA,2026-08-03T18:20:33Z,HUB_INGEST,3213,3600,3213,3600,20,30,CLEAR,False,LOW,43.5399,-37.7739,2026-08-06T18:20:33Z,CR-USPS
EV-017962,LGS-1462-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-CHICAGO,2026-08-03T18:20:56Z,TRANSFER_ARRIVE,5103,3600,5103,3600,5,30,MODERATE,False,MODERATE,43.9251,1.4479,2026-08-04T18:20:56Z,CR-FEDEX
EV-017963,LGS-1463-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-CHICAGO,2026-08-03T18:21:22Z,CUSTOMS_CLEARANCE,3969,2400,3969,2400,12,30,MODERATE,True,LOW,27.3508,-90.6775,2026-08-05T06:21:22Z,CR-UPS
EV-017964,LGS-1464-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-NEWYORK,2026-08-03T18:21:55Z,TRANSFER_ARRIVE,3246,3600,3246,3600,21,30,MODERATE,False,LOW,49.436,-8.0263,2026-08-05T18:21:55Z,CR-FEDEX
EV-017965,LGS-1465-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-DETROIT,2026-08-03T18:22:39Z,WAYPOINT_SCAN,4264,4800,4264,4800,20,30,CLEAR,True,LOW,45.1672,-9.5986,2026-08-05T06:22:39Z,CR-UPS
EV-017966,LGS-1466-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-FRANKFURT,2026-08-03T18:22:51Z,TRANSFER_ARRIVE,4873,2400,4873,2400,5,30,CLEAR,False,MODERATE,51.569,-3.8873,2026-08-05T18:22:51Z,CR-MAERSK
EV-017967,LGS-1467-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-DETROIT,2026-08-03T18:23:36Z,WAYPOINT_SCAN,1418,2400,1418,2400,23,30,HEAVY_RAIN,False,MODERATE,36.6836,-14.6462,2026-08-06T18:23:36Z,CR-FEDEX
EV-017968,LGS-1468-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-DETROIT,2026-08-03T18:24:01Z,CUSTOMS_CLEARANCE,3937,2400,3937,2400,25,30,CLEAR,False,LOW,27.3279,-16.1694,2026-08-04T18:24:01Z,CR-FEDEX
EV-017969,LGS-1469-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-03T18:24:31Z,CUSTOMS_CLEARANCE,4246,3600,4246,3600,7,30,CLEAR,False,LOW,49.4532,-10.3847,2026-08-06T18:24:31Z,CR-FEDEX
EV-017970,LGS-1470-ROUTE,HUB-SEATTLE,HUB-SEATTLE,HUB-HOUSTON,2026-08-03T18:25:06Z,TRANSFER_ARRIVE,5537,3600,5537,3600,1,30,CLEAR,True,HEAVY,46.9475,-4.0461,2026-08-05T06:25:06Z,CR-FEDEX
EV-017971,LGS-1471-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-HOUSTON,2026-08-03T18:25:29Z,WAYPOINT_SCAN,4442,3600,4442,3600,25,30,CLEAR,False,MODERATE,25.006,-67.7928,2026-08-05T18:25:29Z,CR-FEDEX
EV-017972,LGS-1472-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-SINGAPORE,2026-08-03T18:25:52Z,TRANSFER_ARRIVE,3565,3600,3565,3600,19,30,MODERATE,False,MODERATE,39.3107,-95.4341,2026-08-05T06:25:52Z,CR-DHL
EV-017973,LGS-1473-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-CHICAGO,2026-08-03T18:26:39Z,CUSTOMS_CLEARANCE,4003,4800,4003,4800,2,30,CLEAR,False,LOW,25.2018,-115.2634,2026-08-05T06:26:39Z,CR-USPS
EV-017974,LGS-1474-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-DETROIT,2026-08-03T18:27:07Z,WAYPOINT_SCAN,1633,2400,1633,2400,12,30,CLEAR,False,LOW,34.4906,-87.8569,2026-08-05T06:27:07Z,CR-FEDEX
EV-017975,LGS-1475-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-ATLANTA,2026-08-03T18:27:32Z,YARD_DEPARTURE,1487,2400,1487,2400,10,30,MODERATE,False,LOW,48.4751,-8.5052,2026-08-05T06:27:32Z,CR-MAERSK
EV-017976,LGS-1476-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-DETROIT,2026-08-03T18:28:01Z,YARD_DEPARTURE,2864,2400,2864,2400,25,30,HEAVY_RAIN,False,MODERATE,43.1929,9.6084,2026-08-04T18:28:01Z,CR-UPS
EV-017977,LGS-1477-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-SINGAPORE,2026-08-03T18:28:36Z,CUSTOMS_CLEARANCE,3973,2400,3973,2400,28,30,CLEAR,False,LOW,47.9667,-67.8857,2026-08-05T18:28:36Z,CR-DHL
EV-017978,LGS-1478-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-LOSANGELES,2026-08-03T18:28:53Z,WAYPOINT_SCAN,1900,2400,1900,2400,28,30,CLEAR,False,MODERATE,40.0439,-61.8225,2026-08-05T06:28:53Z,CR-USPS
EV-017979,LGS-1479-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-DETROIT,2026-08-03T18:29:29Z,TRANSFER_ARRIVE,4159,4800,4159,4800,16,30,CLEAR,False,MODERATE,45.9024,-71.9845,2026-08-05T18:29:29Z,CR-DHL
EV-017980,LGS-1480-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-SEATTLE,2026-08-03T18:30:00Z,CUSTOMS_CLEARANCE,5615,4800,5615,4800,11,30,CLEAR,False,LOW,38.127,-50.6254,2026-08-04T18:30:00Z,CR-DHL
EV-017981,LGS-1481-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-DETROIT,2026-08-03T18:30:25Z,CUSTOMS_CLEARANCE,4668,2400,4668,2400,18,30,CLEAR,False,LOW,38.5753,-60.4677,2026-08-05T18:30:25Z,CR-MAERSK
EV-017982,LGS-1482-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-MEMPHIS,2026-08-03T18:30:55Z,HUB_INGEST,3927,2400,3927,2400,26,30,CLEAR,False,MODERATE,41.1458,-32.662,2026-08-05T18:30:55Z,CR-USPS
EV-017983,LGS-1483-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-SEATTLE,2026-08-03T18:31:28Z,TRANSFER_ARRIVE,4090,3600,4090,3600,29,30,CLEAR,False,LOW,28.7962,-87.9191,2026-08-04T18:31:28Z,CR-MAERSK
EV-017984,LGS-1484-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-ATLANTA,2026-08-03T18:32:04Z,TRANSFER_ARRIVE,1768,2400,1768,2400,12,30,MODERATE,False,LOW,42.3729,-70.5959,2026-08-05T06:32:04Z,CR-MAERSK
EV-017985,LGS-1485-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-03T18:32:21Z,YARD_DEPARTURE,5457,4800,5457,4800,9,30,CLEAR,False,LOW,48.1036,-70.6498,2026-08-05T18:32:21Z,CR-USPS
EV-017986,LGS-1486-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-NEWYORK,2026-08-03T18:32:53Z,HUB_INGEST,5261,3600,5261,3600,21,30,HEAVY_RAIN,False,MODERATE,29.307,-81.978,2026-08-06T18:32:53Z,CR-DHL
EV-017987,LGS-1487-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-HOUSTON,2026-08-03T18:33:24Z,TRANSFER_ARRIVE,6100,4800,6100,4800,22,30,CLEAR,False,MODERATE,35.1748,-17.2385,2026-08-05T18:33:24Z,CR-DHL
EV-017988,LGS-1488-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-ATLANTA,2026-08-03T18:34:06Z,TRANSFER_ARRIVE,4509,3600,4509,3600,7,30,MODERATE,False,MODERATE,49.8482,-52.0634,2026-08-05T06:34:06Z,CR-DHL
EV-017989,LGS-1489-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-LOSANGELES,2026-08-03T18:34:27Z,YARD_DEPARTURE,5531,3600,5531,3600,7,30,FOG,True,MODERATE,33.4078,-49.4009,2026-08-06T18:34:27Z,CR-MAERSK
EV-017990,LGS-1490-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-03T18:34:57Z,HUB_INGEST,4796,2400,4796,2400,13,30,FOG,True,SEVERE_GRIDLOCK,48.6304,-92.4442,2026-08-05T06:34:57Z,CR-USPS
EV-017991,LGS-1491-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-NEWYORK,2026-08-03T18:35:31Z,HUB_INGEST,6403,4800,6403,4800,20,30,CLEAR,False,MODERATE,42.3129,-67.7646,2026-08-05T18:35:31Z,CR-DHL
EV-017992,LGS-1492-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-SINGAPORE,2026-08-03T18:35:57Z,WAYPOINT_SCAN,2998,4800,2998,4800,13,30,CLEAR,False,LOW,47.7728,-78.4721,2026-08-04T18:35:57Z,CR-UPS
EV-017993,LGS-1493-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-FRANKFURT,2026-08-03T18:36:38Z,CUSTOMS_CLEARANCE,4160,2400,4160,2400,20,30,SNOWSTORM,False,MODERATE,28.8541,-2.4562,2026-08-05T06:36:38Z,CR-MAERSK
