order_id,customer_id,order_date,amount,warehouse_id
ORD-08101,CUST-JOIN-0601,2026-08-05,7477.82,WH-DETROIT
ORD-08102,CUST-JOIN-0602,2026-08-05,5647.09,WH-NEWYORK
ORD-08103,CUST-JOIN-0603,2026-08-05,6572.14,WH-DETROIT
ORD-08104,CUST-JOIN-0604,2026-08-05,2274.98,WH-NEWYORK
ORD-08105,CUST-JOIN-0605,2026-08-05,4869.38,WH-MIAMI
ORD-08106,CUST-JOIN-0606,2026-08-05,6397.67,WH-DETROIT
ORD-08107,CUST-JOIN-0607,2026-08-05,5307.92,WH-NEWYORK
ORD-08108,CUST-JOIN-0608,2026-08-05,4849.15,WH-DETROIT
ORD-08109,CUST-JOIN-0609,2026-08-05,7417.75,WH-MIAMI
ORD-08110,CUST-JOIN-0610,2026-08-05,2352.99,WH-DETROIT
ORD-08111,CUST-JOIN-0611,2026-08-05,1407.54,WH-CHICAGO
ORD-08112,CUST-JOIN-0612,2026-08-05,2775.13,WH-CHICAGO
ORD-08113,CUST-JOIN-0613,2026-08-05,2776.21,WH-NEWYORK
ORD-08114,CUST-JOIN-0614,2026-08-05,3871.09,WH-NEWYORK
ORD-08115,CUST-JOIN-0615,2026-08-05,6374.44,WH-CHICAGO
ORD-08116,CUST-JOIN-0616,2026-08-05,656.81,WH-MIAMI
ORD-08117,CUST-JOIN-0617,2026-08-05,7826.12,WH-NEWYORK
ORD-08118,CUST-JOIN-0618,2026-08-05,7058.95,WH-DETROIT
ORD-08119,CUST-JOIN-0619,2026-08-05,1720.24,WH-CHICAGO
ORD-08120,CUST-JOIN-0620,2026-08-05,4784.94,WH-NEWYORK
ORD-08121,CUST-JOIN-0621,2026-08-06,6246.33,WH-NEWYORK
ORD-08122,CUST-JOIN-0622,2026-08-06,4779.64,WH-CHICAGO
ORD-08123,CUST-JOIN-0623,2026-08-06,7093.67,WH-MIAMI
ORD-08124,CUST-JOIN-0624,2026-08-06,6222.82,WH-DETROIT
ORD-08125,CUST-JOIN-0625,2026-08-06,6170.17,WH-MIAMI
ORD-08126,CUST-JOIN-0626,2026-08-06,283.75,WH-MIAMI
ORD-08127,CUST-JOIN-0627,2026-08-06,3835.15,WH-DETROIT
ORD-08128,CUST-JOIN-0628,2026-08-06,1743.7,WH-NEWYORK
ORD-08129,CUST-JOIN-0629,2026-08-06,7737.46,WH-DETROIT
ORD-08130,CUST-JOIN-0630,2026-08-06,4858.39,WH-DETROIT
ORD-08131,CUST-JOIN-0631,2026-08-06,2494.8,WH-DETROIT
ORD-08132,CUST-JOIN-0632,2026-08-06,960.91,WH-DETROIT
ORD-08133,CUST-JOIN-0633,2026-08-06,517.48,WH-NEWYORK
ORD-08134,CUST-JOIN-0634,2026-08-06,5089.46,WH-DETROIT
ORD-08135,CUST-JOIN-0635,2026-08-06,4453.36,WH-CHICAGO
ORD-08136,CUST-JOIN-0636,2026-08-06,3912.33,WH-MIAMI
ORD-08137,CUST-JOIN-0637,2026-08-06,5805.61,WH-DETROIT
ORD-08138,CUST-JOIN-0638,2026-08-06,3949.54,WH-NEWYORK
ORD-08139,CUST-JOIN-0639,2026-08-06,6024.97,WH-CHICAGO
ORD-08140,CUST-JOIN-0640,2026-08-06,2553.28,WH-MIAMI
ORD-08141,CUST-JOIN-0641,2026-08-06,2554.15,WH-DETROIT
ORD-08142,CUST-JOIN-0642,2026-08-06,1731.84,WH-DETROIT
ORD-08143,CUST-JOIN-0643,2026-08-06,2169.45,WH-NEWYORK
ORD-08144,CUST-JOIN-0644,2026-08-06,1131.93,WH-MIAMI
ORD-08145,CUST-JOIN-0645,2026-08-07,1016.63,WH-MIAMI
ORD-08146,CUST-JOIN-0646,2026-08-07,3544.97,WH-NEWYORK
ORD-08147,CUST-JOIN-0647,2026-08-07,484.86,WH-NEWYORK
ORD-08148,CUST-JOIN-0648,2026-08-07,4923.62,WH-NEWYORK
ORD-08149,CUST-JOIN-0649,2026-08-07,2473.94,WH-DETROIT
ORD-08150,CUST-JOIN-0650,2026-08-07,7257.56,WH-MIAMI
ORD-08151,CUST-JOIN-0651,2026-08-07,321.53,WH-NEWYORK
ORD-08152,CUST-JOIN-0652,2026-08-07,7052.63,WH-DETROIT
ORD-08153,CUST-JOIN-0653,2026-08-07,6700.35,WH-NEWYORK
ORD-08154,CUST-JOIN-0654,2026-08-07,4929.52,WH-MIAMI
ORD-08155,CUST-JOIN-0655,2026-08-07,2812.64,WH-CHICAGO
ORD-08156,CUST-JOIN-0656,2026-08-07,3447.82,WH-MIAMI
ORD-08157,CUST-JOIN-0657,2026-08-07,6649.74,WH-DETROIT
ORD-08158,CUST-JOIN-0658,2026-08-07,7313.41,WH-DETROIT
ORD-08159,CUST-JOIN-0659,2026-08-07,6464.94,WH-DETROIT
ORD-08160,CUST-JOIN-0660,2026-08-07,3593.75,WH-CHICAGO
ORD-08161,CUST-JOIN-0661,2026-08-07,7172.19,WH-MIAMI
ORD-08162,CUST-JOIN-0662,2026-08-07,2205.19,WH-NEWYORK
ORD-08163,CUST-JOIN-0663,2026-08-07,272.41,WH-CHICAGO
ORD-08164,CUST-JOIN-0664,2026-08-07,7849.48,WH-CHICAGO
ORD-08165,CUST-JOIN-0665,2026-08-07,1220.99,WH-DETROIT
ORD-08166,CUST-JOIN-0666,2026-08-07,2311.41,WH-NEWYORK
ORD-08167,CUST-JOIN-0667,2026-08-07,803.38,WH-MIAMI
ORD-08168,CUST-JOIN-0668,2026-08-07,5940.38,WH-CHICAGO
ORD-08169,CUST-JOIN-0669,2026-08-08,1171.06,WH-NEWYORK
ORD-08170,CUST-JOIN-0670,2026-08-08,4230.69,WH-MIAMI
ORD-08171,CUST-JOIN-0671,2026-08-08,2438.44,WH-CHICAGO
ORD-08172,CUST-JOIN-0672,2026-08-08,1717.95,WH-DETROIT
ORD-08173,CUST-JOIN-0673,2026-08-08,5820.13,WH-DETROIT
ORD-08174,CUST-JOIN-0674,2026-08-08,3552.4,WH-CHICAGO
ORD-08175,CUST-JOIN-0675,2026-08-08,1568.03,WH-DETROIT
ORD-08176,CUST-JOIN-0676,2026-08-08,1777.13,WH-NEWYORK
ORD-08177,CUST-JOIN-0677,2026-08-08,1549.93,WH-DETROIT
ORD-08178,CUST-JOIN-0678,2026-08-08,3324.48,WH-DETROIT
ORD-08179,CUST-JOIN-0679,2026-08-08,340.06,WH-CHICAGO
ORD-08180,CUST-JOIN-0680,2026-08-08,2613.91,WH-DETROIT
ORD-08181,CUST-JOIN-0681,2026-08-08,801.87,WH-MIAMI
ORD-08182,CUST-JOIN-0682,2026-08-08,560.14,WH-MIAMI
ORD-08183,CUST-JOIN-0683,2026-08-08,1618.77,WH-DETROIT
ORD-08184,CUST-JOIN-0684,2026-08-08,1498.02,WH-DETROIT
ORD-08185,CUST-JOIN-0685,2026-08-08,7395.7,WH-MIAMI
ORD-08186,CUST-JOIN-0686,2026-08-08,7941.0,WH-NEWYORK
ORD-08187,CUST-JOIN-0687,2026-08-08,1150.24,WH-NEWYORK
ORD-08188,CUST-JOIN-0688,2026-08-08,7255.74,WH-MIAMI
ORD-08189,CUST-JOIN-0689,2026-08-08,5173.84,WH-CHICAGO
ORD-08190,CUST-JOIN-0690,2026-08-08,7407.52,WH-NEWYORK
ORD-08191,CUST-JOIN-0691,2026-08-08,479.08,WH-NEWYORK
ORD-08192,CUST-JOIN-0692,2026-08-08,5849.92,WH-CHICAGO
ORD-08193,CUST-JOIN-0693,2026-08-09,1231.16,WH-DETROIT
ORD-08194,CUST-JOIN-0694,2026-08-09,432.54,WH-MIAMI
ORD-08195,CUST-JOIN-0695,2026-08-09,3207.47,WH-DETROIT
ORD-08196,CUST-JOIN-0696,2026-08-09,2402.08,WH-MIAMI
ORD-08197,CUST-JOIN-0697,2026-08-09,6893.61,WH-NEWYORK
ORD-08198,CUST-JOIN-0698,2026-08-09,6884.45,WH-CHICAGO
ORD-08199,CUST-JOIN-0699,2026-08-09,7659.04,WH-CHICAGO
ORD-08200,CUST-JOIN-0700,2026-08-09,6127.9,WH-DETROIT
ORD-08201,CUST-JOIN-0701,2026-08-09,5123.48,WH-CHICAGO
ORD-08202,CUST-JOIN-0702,2026-08-09,5093.64,WH-CHICAGO
ORD-08203,CUST-JOIN-0703,2026-08-09,6406.92,WH-DETROIT
ORD-08204,CUST-JOIN-0704,2026-08-09,7167.58,WH-NEWYORK
ORD-08205,CUST-JOIN-0705,2026-08-09,2764.27,WH-DETROIT
ORD-08206,CUST-JOIN-0706,2026-08-09,342.16,WH-NEWYORK
ORD-08207,CUST-JOIN-0707,2026-08-09,7132.42,WH-MIAMI
ORD-08208,CUST-JOIN-0708,2026-08-09,7698.39,WH-MIAMI
ORD-08209,CUST-JOIN-0709,2026-08-09,6299.08,WH-CHICAGO
ORD-08210,CUST-JOIN-0710,2026-08-09,772.86,WH-CHICAGO
ORD-08211,CUST-JOIN-0711,2026-08-09,2112.58,WH-DETROIT
ORD-08212,CUST-JOIN-0712,2026-08-09,3924.36,WH-DETROIT
ORD-08213,CUST-JOIN-0713,2026-08-09,2743.36,WH-DETROIT
ORD-08214,CUST-JOIN-0714,2026-08-09,3426.88,WH-DETROIT
ORD-08215,CUST-JOIN-0715,2026-08-09,6207.94,WH-MIAMI
ORD-08216,CUST-JOIN-0716,2026-08-09,2885.98,WH-CHICAGO
ORD-08217,CUST-JOIN-0717,2026-08-10,4906.34,WH-DETROIT
ORD-08218,CUST-JOIN-0718,2026-08-10,7995.42,WH-NEWYORK
ORD-08219,CUST-JOIN-0719,2026-08-10,7811.4,WH-NEWYORK
ORD-08220,CUST-JOIN-0720,2026-08-10,1867.52,WH-DETROIT
ORD-08221,CUST-JOIN-0721,2026-08-10,1848.8,WH-MIAMI
ORD-08222,CUST-JOIN-0722,2026-08-10,4838.27,WH-CHICAGO
ORD-08223,CUST-JOIN-0723,2026-08-10,2918.0,WH-DETROIT
ORD-08224,CUST-JOIN-0724,2026-08-10,879.26,WH-DETROIT
ORD-08225,CUST-JOIN-0725,2026-08-10,1072.45,WH-DETROIT
ORD-08226,CUST-JOIN-0726,2026-08-10,5573.92,WH-DETROIT
ORD-08227,CUST-JOIN-0727,2026-08-10,4279.3,WH-NEWYORK
ORD-08228,CUST-JOIN-0728,2026-08-10,1231.78,WH-CHICAGO
ORD-08229,CUST-JOIN-0729,2026-08-10,1780.05,WH-NEWYORK
ORD-08230,CUST-JOIN-0730,2026-08-10,6688.37,WH-NEWYORK
ORD-08231,CUST-JOIN-0731,2026-08-10,7492.01,WH-NEWYORK
ORD-08232,CUST-JOIN-0732,2026-08-10,801.88,WH-NEWYORK
ORD-08233,CUST-JOIN-0733,2026-08-10,3330.88,WH-NEWYORK
ORD-08234,CUST-JOIN-0734,2026-08-10,2581.81,WH-DETROIT
ORD-08235,CUST-JOIN-0735,2026-08-10,4091.41,WH-MIAMI
ORD-08236,CUST-JOIN-0736,2026-08-10,5759.98,WH-NEWYORK
ORD-08237,CUST-JOIN-0737,2026-08-10,5721.37,WH-NEWYORK
ORD-08238,CUST-JOIN-0738,2026-08-10,5034.78,WH-MIAMI
ORD-08239,CUST-JOIN-0739,2026-08-10,5371.83,WH-NEWYORK
ORD-08240,CUST-JOIN-0740,2026-08-10,245.29,WH-CHICAGO
ORD-08241,CUST-JOIN-0741,2026-08-11,1394.98,WH-CHICAGO
ORD-08242,CUST-JOIN-0742,2026-08-11,4560.5,WH-CHICAGO
ORD-08243,CUST-JOIN-0743,2026-08-11,486.0,WH-MIAMI
ORD-08244,CUST-JOIN-0744,2026-08-11,7741.42,WH-MIAMI
ORD-08245,CUST-JOIN-0745,2026-08-11,2827.64,WH-MIAMI
ORD-08246,CUST-JOIN-0746,2026-08-11,1077.31,WH-MIAMI
ORD-08247,CUST-JOIN-0747,2026-08-11,1066.34,WH-CHICAGO
ORD-08248,CUST-JOIN-0748,2026-08-11,3894.0,WH-DETROIT
ORD-08249,CUST-JOIN-0749,2026-08-11,3367.01,WH-CHICAGO
ORD-08250,CUST-JOIN-0750,2026-08-11,3510.91,WH-DETROIT
ORD-08251,CUST-JOIN-0751,2026-08-11,4576.39,WH-DETROIT
ORD-08252,CUST-JOIN-0752,2026-08-11,4149.75,WH-CHICAGO
ORD-08253,CUST-JOIN-0753,2026-08-11,6402.71,WH-NEWYORK
ORD-08254,CUST-JOIN-0754,2026-08-11,639.13,WH-DETROIT
ORD-08255,CUST-JOIN-0755,2026-08-11,2411.95,WH-CHICAGO
ORD-08256,CUST-JOIN-0756,2026-08-11,285.01,WH-DETROIT
ORD-08257,CUST-JOIN-0757,2026-08-11,3136.83,WH-DETROIT
ORD-08258,CUST-JOIN-0758,2026-08-11,7420.43,WH-CHICAGO
ORD-08259,CUST-JOIN-0759,2026-08-11,6053.05,WH-DETROIT
ORD-08260,CUST-JOIN-0760,2026-08-11,6924.28,WH-MIAMI
ORD-08261,CUST-JOIN-0761,2026-08-11,5352.76,WH-NEWYORK
ORD-08262,CUST-JOIN-0762,2026-08-11,794.46,WH-CHICAGO
ORD-08263,CUST-JOIN-0763,2026-08-11,3445.41,WH-NEWYORK
ORD-08264,CUST-JOIN-0764,2026-08-11,2041.93,WH-DETROIT
ORD-08265,CUST-JOIN-0765,2026-08-12,1874.16,WH-DETROIT
ORD-08266,CUST-JOIN-0766,2026-08-12,7683.82,WH-DETROIT
ORD-08267,CUST-JOIN-0767,2026-08-12,4317.21,WH-MIAMI
ORD-08268,CUST-JOIN-0768,2026-08-12,6063.21,WH-NEWYORK
ORD-08269,CUST-JOIN-0769,2026-08-12,7989.84,WH-MIAMI
ORD-08270,CUST-JOIN-0770,2026-08-12,4840.47,WH-NEWYORK
ORD-08271,CUST-JOIN-0771,2026-08-12,3297.44,WH-NEWYORK
ORD-08272,CUST-JOIN-0772,2026-08-12,7073.86,WH-NEWYORK
ORD-08273,CUST-JOIN-0773,2026-08-12,6112.5,WH-CHICAGO
ORD-08274,CUST-JOIN-0774,2026-08-12,5959.14,WH-NEWYORK
ORD-08275,CUST-JOIN-0775,2026-08-12,6867.29,WH-DETROIT
ORD-08276,CUST-JOIN-0776,2026-08-12,2756.46,WH-NEWYORK
ORD-08277,CUST-JOIN-0777,2026-08-12,314.41,WH-NEWYORK
ORD-08278,CUST-JOIN-0778,2026-08-12,6283.54,WH-NEWYORK
ORD-08279,CUST-JOIN-0779,2026-08-12,4817.65,WH-NEWYORK
ORD-08280,CUST-JOIN-0780,2026-08-12,4372.19,WH-CHICAGO
ORD-08281,CUST-JOIN-0781,2026-08-12,1495.56,WH-MIAMI
ORD-08282,CUST-JOIN-0782,2026-08-12,4810.82,WH-NEWYORK
ORD-08283,CUST-JOIN-0783,2026-08-12,2147.38,WH-CHICAGO
ORD-08284,CUST-JOIN-0784,2026-08-12,5741.34,WH-CHICAGO
ORD-08285,CUST-JOIN-0785,2026-08-12,1114.06,WH-NEWYORK
ORD-08286,CUST-JOIN-0786,2026-08-12,6180.22,WH-NEWYORK
ORD-08287,CUST-JOIN-0787,2026-08-12,7371.5,WH-MIAMI
ORD-08288,CUST-JOIN-0788,2026-08-12,891.31,WH-DETROIT
ORD-08289,CUST-JOIN-0789,2026-08-13,4927.44,WH-MIAMI
ORD-08290,CUST-JOIN-0790,2026-08-13,4853.59,WH-MIAMI
ORD-08291,CUST-JOIN-0791,2026-08-13,1115.2,WH-NEWYORK
ORD-08292,CUST-JOIN-0792,2026-08-13,6709.4,WH-DETROIT
ORD-08293,CUST-JOIN-0793,2026-08-13,5347.39,WH-NEWYORK
ORD-08294,CUST-JOIN-0794,2026-08-13,6450.58,WH-MIAMI
ORD-08295,CUST-JOIN-0795,2026-08-13,373.53,WH-DETROIT
ORD-08296,CUST-JOIN-0796,2026-08-13,6205.82,WH-CHICAGO
ORD-08297,CUST-JOIN-0797,2026-08-13,7886.01,WH-NEWYORK
ORD-08298,CUST-JOIN-0798,2026-08-13,7288.0,WH-CHICAGO
ORD-08299,CUST-JOIN-0799,2026-08-13,4960.49,WH-DETROIT
ORD-08300,CUST-JOIN-0800,2026-08-13,509.69,WH-CHICAGO
ORD-08301,CUST-JOIN-0801,2026-08-13,2026.48,WH-CHICAGO
ORD-08302,CUST-JOIN-0802,2026-08-13,3635.29,WH-MIAMI
ORD-08303,CUST-JOIN-0803,2026-08-13,6069.47,WH-MIAMI
ORD-08304,CUST-JOIN-0804,2026-08-13,5807.86,WH-CHICAGO
ORD-08305,CUST-JOIN-0805,2026-08-13,3347.71,WH-MIAMI
ORD-08306,CUST-JOIN-0806,2026-08-13,6755.89,WH-DETROIT
ORD-08307,CUST-JOIN-0807,2026-08-13,693.35,WH-NEWYORK
ORD-08308,CUST-JOIN-0808,2026-08-13,7358.21,WH-CHICAGO
ORD-08309,CUST-JOIN-0809,2026-08-13,3550.9,WH-NEWYORK
ORD-08310,CUST-JOIN-0810,2026-08-13,3959.35,WH-DETROIT
ORD-08311,CUST-JOIN-0811,2026-08-13,1348.79,WH-NEWYORK
ORD-08312,CUST-JOIN-0812,2026-08-13,7973.09,WH-MIAMI
ORD-08313,CUST-JOIN-0813,2026-08-14,3366.43,WH-CHICAGO
ORD-08314,CUST-JOIN-0814,2026-08-14,981.87,WH-MIAMI
ORD-08315,CUST-JOIN-0815,2026-08-14,3271.32,WH-CHICAGO
ORD-08316,CUST-JOIN-0816,2026-08-14,3315.11,WH-MIAMI
ORD-08317,CUST-JOIN-0817,2026-08-14,4077.5,WH-NEWYORK
ORD-08318,CUST-JOIN-0818,2026-08-14,3128.53,WH-MIAMI
ORD-08319,CUST-JOIN-0819,2026-08-14,1435.06,WH-MIAMI
ORD-08320,CUST-JOIN-0820,2026-08-14,3228.45,WH-NEWYORK
ORD-08321,CUST-JOIN-0821,2026-08-14,6194.43,WH-NEWYORK
ORD-08322,CUST-JOIN-0822,2026-08-14,5553.74,WH-CHICAGO
ORD-08323,CUST-JOIN-0823,2026-08-14,3267.8,WH-CHICAGO
ORD-08324,CUST-JOIN-0824,2026-08-14,2806.29,WH-CHICAGO
ORD-08325,CUST-JOIN-0825,2026-08-14,7595.92,WH-CHICAGO
ORD-08326,CUST-JOIN-0826,2026-08-14,3187.15,WH-DETROIT
ORD-08327,CUST-JOIN-0827,2026-08-14,5906.01,WH-DETROIT
ORD-08328,CUST-JOIN-0828,2026-08-14,2704.59,WH-MIAMI
ORD-08329,CUST-JOIN-0829,2026-08-14,5045.37,WH-DETROIT
ORD-08330,CUST-JOIN-0830,2026-08-14,865.4,WH-DETROIT
ORD-08331,CUST-JOIN-0831,2026-08-14,4419.37,WH-CHICAGO
ORD-08332,CUST-JOIN-0832,2026-08-14,6113.79,WH-MIAMI
ORD-08333,CUST-JOIN-0833,2026-08-14,213.49,WH-DETROIT
ORD-08334,CUST-JOIN-0834,2026-08-14,7049.15,WH-MIAMI
ORD-08335,CUST-JOIN-0835,2026-08-14,4039.77,WH-NEWYORK
ORD-08336,CUST-JOIN-0836,2026-08-14,6508.89,WH-MIAMI
ORD-08337,CUST-JOIN-0837,2026-08-15,6243.87,WH-DETROIT
ORD-08338,CUST-JOIN-0838,2026-08-15,488.12,WH-DETROIT
ORD-08339,CUST-JOIN-0839,2026-08-15,2313.77,WH-CHICAGO
ORD-08340,CUST-JOIN-0840,2026-08-15,1994.31,WH-MIAMI
ORD-08341,CUST-JOIN-0841,2026-08-15,1970.66,WH-CHICAGO
ORD-08342,CUST-JOIN-0842,2026-08-15,1301.2,WH-MIAMI
ORD-08343,CUST-JOIN-0843,2026-08-15,2628.09,WH-MIAMI
ORD-08344,CUST-JOIN-0844,2026-08-15,4159.13,WH-DETROIT
ORD-08345,CUST-JOIN-0845,2026-08-15,3146.47,WH-DETROIT
ORD-08346,CUST-JOIN-0846,2026-08-15,786.19,WH-DETROIT
ORD-08347,CUST-JOIN-0847,2026-08-15,4660.11,WH-NEWYORK
ORD-08348,CUST-JOIN-0848,2026-08-15,871.91,WH-DETROIT
ORD-08349,CUST-JOIN-0849,2026-08-15,2161.35,WH-CHICAGO
ORD-08350,CUST-JOIN-0850,2026-08-15,2673.99,WH-DETROIT
ORD-08351,CUST-JOIN-0851,2026-08-15,3954.18,WH-CHICAGO
ORD-08352,CUST-JOIN-0852,2026-08-15,5842.38,WH-DETROIT
ORD-08353,CUST-JOIN-0853,2026-08-15,4108.96,WH-DETROIT
ORD-08354,CUST-JOIN-0854,2026-08-15,495.42,WH-CHICAGO
ORD-08355,CUST-JOIN-0855,2026-08-15,4640.86,WH-CHICAGO
ORD-08356,CUST-JOIN-0856,2026-08-15,4536.07,WH-NEWYORK
ORD-08357,CUST-JOIN-0857,2026-08-15,2459.26,WH-MIAMI
ORD-08358,CUST-JOIN-0858,2026-08-15,7776.7,WH-CHICAGO
ORD-08359,CUST-JOIN-0859,2026-08-15,3539.29,WH-DETROIT
ORD-08360,CUST-JOIN-0860,2026-08-15,2239.49,WH-MIAMI
ORD-08361,CUST-JOIN-0861,2026-08-16,3418.39,WH-DETROIT
ORD-08362,CUST-JOIN-0862,2026-08-16,5623.56,WH-CHICAGO
ORD-08363,CUST-JOIN-0863,2026-08-16,6585.49,WH-CHICAGO
ORD-08364,CUST-JOIN-0864,2026-08-16,2784.08,WH-MIAMI
ORD-08365,CUST-JOIN-0865,2026-08-16,1226.99,WH-DETROIT
ORD-08366,CUST-JOIN-0866,2026-08-16,3788.37,WH-CHICAGO
ORD-08367,CUST-JOIN-0867,2026-08-16,4331.38,WH-CHICAGO
ORD-08368,CUST-JOIN-0868,2026-08-16,6786.02,WH-CHICAGO
ORD-08369,CUST-JOIN-0869,2026-08-16,2019.76,WH-NEWYORK
ORD-08370,CUST-JOIN-0870,2026-08-16,2897.64,WH-NEWYORK
ORD-08371,CUST-JOIN-0871,2026-08-16,4073.09,WH-DETROIT
ORD-08372,CUST-JOIN-0872,2026-08-16,7196.91,WH-MIAMI
ORD-08373,CUST-JOIN-0873,2026-08-16,6106.16,WH-NEWYORK
ORD-08374,CUST-JOIN-0874,2026-08-16,2276.96,WH-MIAMI
ORD-08375,CUST-JOIN-0875,2026-08-16,6042.28,WH-CHICAGO
ORD-08376,CUST-JOIN-0876,2026-08-16,3393.21,WH-NEWYORK
ORD-08377,CUST-JOIN-0877,2026-08-16,6447.05,WH-CHICAGO
ORD-08378,CUST-JOIN-0878,2026-08-16,1994.1,WH-MIAMI
ORD-08379,CUST-JOIN-0879,2026-08-16,7251.61,WH-NEWYORK
ORD-08380,CUST-JOIN-0880,2026-08-16,638.3,WH-NEWYORK
ORD-08381,CUST-JOIN-0881,2026-08-16,6324.25,WH-NEWYORK
ORD-08382,CUST-JOIN-0882,2026-08-16,2770.42,WH-NEWYORK
ORD-08383,CUST-JOIN-0883,2026-08-16,6428.83,WH-CHICAGO
ORD-08384,CUST-JOIN-0884,2026-08-16,1330.84,WH-NEWYORK
ORD-08385,CUST-JOIN-0885,2026-08-17,2029.72,WH-MIAMI
ORD-08386,CUST-JOIN-0886,2026-08-17,2970.08,WH-NEWYORK
ORD-08387,CUST-JOIN-0887,2026-08-17,6885.07,WH-DETROIT
ORD-08388,CUST-JOIN-0888,2026-08-17,1410.4,WH-MIAMI
ORD-08389,CUST-JOIN-0889,2026-08-17,767.14,WH-CHICAGO
ORD-08390,CUST-JOIN-0890,2026-08-17,6090.62,WH-MIAMI
ORD-08391,CUST-JOIN-0891,2026-08-17,3919.88,WH-MIAMI
ORD-08392,CUST-JOIN-0892,2026-08-17,898.81,WH-DETROIT
ORD-08393,CUST-JOIN-0893,2026-08-17,1204.49,WH-DETROIT
ORD-08394,CUST-JOIN-0894,2026-08-17,4816.04,WH-MIAMI
ORD-08395,CUST-JOIN-0895,2026-08-17,216.29,WH-CHICAGO
ORD-08396,CUST-JOIN-0896,2026-08-17,4183.13,WH-NEWYORK
ORD-08397,CUST-JOIN-0897,2026-08-17,1024.24,WH-CHICAGO
ORD-08398,CUST-JOIN-0898,2026-08-17,4000.2,WH-MIAMI
ORD-08399,CUST-JOIN-0899,2026-08-17,3501.61,WH-DETROIT
ORD-08400,CUST-JOIN-0900,2026-08-17,4746.94,WH-DETROIT
ORD-08401,CUST-JOIN-0901,2026-08-17,3265.78,WH-CHICAGO
ORD-08402,CUST-JOIN-0902,2026-08-17,3241.33,WH-NEWYORK
ORD-08403,CUST-JOIN-0903,2026-08-17,1453.37,WH-DETROIT
ORD-08404,CUST-JOIN-0904,2026-08-17,578.6,WH-CHICAGO
ORD-08405,CUST-JOIN-0905,2026-08-17,3106.21,WH-CHICAGO
ORD-08406,CUST-JOIN-0906,2026-08-17,5748.85,WH-DETROIT
ORD-08407,CUST-JOIN-0907,2026-08-17,5428.7,WH-DETROIT
ORD-08408,CUST-JOIN-0908,2026-08-17,3203.64,WH-DETROIT
ORD-08409,CUST-JOIN-0909,2026-08-18,7752.04,WH-DETROIT
ORD-08410,CUST-JOIN-0910,2026-08-18,2542.38,WH-CHICAGO
ORD-08411,CUST-JOIN-0911,2026-08-18,6331.48,WH-MIAMI
ORD-08412,CUST-JOIN-0912,2026-08-18,7972.31,WH-CHICAGO
ORD-08413,CUST-JOIN-0913,2026-08-18,4291.44,WH-MIAMI
ORD-08414,CUST-JOIN-0914,2026-08-18,7551.13,WH-MIAMI
ORD-08415,CUST-JOIN-0915,2026-08-18,3601.04,WH-CHICAGO
ORD-08416,CUST-JOIN-0916,2026-08-18,2026.84,WH-DETROIT
ORD-08417,CUST-JOIN-0917,2026-08-18,1203.1,WH-MIAMI
ORD-08418,CUST-JOIN-0918,2026-08-18,298.04,WH-CHICAGO
ORD-08419,CUST-JOIN-0919,2026-08-18,5377.9,WH-MIAMI
ORD-08420,CUST-JOIN-0920,2026-08-18,3160.97,WH-MIAMI
ORD-08421,CUST-JOIN-0921,2026-08-18,1300.59,WH-DETROIT
ORD-08422,CUST-JOIN-0922,2026-08-18,5697.87,WH-DETROIT
ORD-08423,CUST-JOIN-0923,2026-08-18,4942.77,WH-MIAMI
ORD-08424,CUST-JOIN-0924,2026-08-18,6643.08,WH-CHICAGO
ORD-08425,CUST-JOIN-0925,2026-08-18,6450.08,WH-DETROIT
ORD-08426,CUST-JOIN-0926,2026-08-18,2040.66,WH-MIAMI
ORD-08427,CUST-JOIN-0927,2026-08-18,2226.55,WH-NEWYORK
ORD-08428,CUST-JOIN-0928,2026-08-18,6374.39,WH-DETROIT
ORD-08429,CUST-JOIN-0929,2026-08-18,792.17,WH-DETROIT
ORD-08430,CUST-JOIN-0930,2026-08-18,7968.66,WH-CHICAGO
ORD-08431,CUST-JOIN-0931,2026-08-18,2189.21,WH-CHICAGO
ORD-08432,CUST-JOIN-0932,2026-08-18,1468.15,WH-MIAMI
ORD-08433,CUST-JOIN-0933,2026-08-19,7788.91,WH-DETROIT
ORD-08434,CUST-JOIN-0934,2026-08-19,1949.47,WH-NEWYORK
ORD-08435,CUST-JOIN-0935,2026-08-19,5306.33,WH-MIAMI
ORD-08436,CUST-JOIN-0936,2026-08-19,1571.24,WH-NEWYORK
ORD-08437,CUST-JOIN-0937,2026-08-19,7280.51,WH-MIAMI
ORD-08438,CUST-JOIN-0938,2026-08-19,7789.32,WH-MIAMI
ORD-08439,CUST-JOIN-0939,2026-08-19,4285.16,WH-MIAMI
ORD-08440,CUST-JOIN-0940,2026-08-19,5635.66,WH-DETROIT
ORD-08441,CUST-JOIN-0941,2026-08-19,7053.08,WH-MIAMI
ORD-08442,CUST-JOIN-0942,2026-08-19,5171.01,WH-DETROIT
ORD-08443,CUST-JOIN-0943,2026-08-19,7100.15,WH-MIAMI
ORD-08444,CUST-JOIN-0944,2026-08-19,4960.84,WH-MIAMI
ORD-08445,CUST-JOIN-0945,2026-08-19,1464.75,WH-DETROIT
ORD-08446,CUST-JOIN-0946,2026-08-19,2354.62,WH-DETROIT
