customer_id,total_transactions,purchase_count,days_as_customer,days_since_last_purchase,total_spent,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_tier,spend_quartile,recency_score,frequency_score,monetary_score,rfm_score
CUST-ACT-09423,89,89,594,91,14048.19,4.494949494949495,157.84483146067416,709.5045454545455,medium,Q1,3,3,1,7
CUST-ACT-09424,36,36,486,109,50282.21,2.2222222222222223,1396.7280555555556,3103.84012345679,medium,Q3,2,2,4,8
CUST-ACT-09425,17,17,240,117,14941.89,2.125,878.9347058823529,1867.73625,medium,Q1,2,1,1,4
CUST-ACT-09426,121,121,396,42,24625.51,9.166666666666668,203.51661157024793,1865.5689393939394,medium,Q2,4,5,2,11
CUST-ACT-09427,22,22,833,174,839.87,0.7923169267707083,38.175909090909094,30.247418967587038,low,Q1,1,1,1,3
CUST-ACT-09428,133,133,988,46,64252.28,4.038461538461539,483.09984962406014,1950.98016194332,medium,Q4,4,5,5,14
CUST-ACT-09429,4,4,237,43,43218.69,0.5063291139240506,10804.6725,5470.720253164557,low,Q3,4,1,3,8
CUST-ACT-09430,109,109,681,103,3987.75,4.801762114537445,36.5848623853211,175.6718061674009,medium,Q1,3,4,1,8
CUST-ACT-09431,62,62,804,7,51952.65,2.3134328358208953,837.9459677419355,1938.5317164179105,medium,Q3,5,3,4,12
CUST-ACT-09432,55,55,312,3,67988.03,5.288461538461538,1236.146,6537.310576923077,medium,Q4,5,2,5,12
CUST-ACT-09433,145,145,941,137,13258.86,4.622741764080765,91.44041379310345,422.70541976620615,medium,Q1,2,5,1,8
CUST-ACT-09434,34,34,324,4,14002.71,3.148148148148148,411.84441176470585,1296.547222222222,medium,Q1,5,2,1,8
CUST-ACT-09435,127,127,925,25,52416.36,4.1189189189189195,412.7272440944882,1699.990054054054,medium,Q3,5,5,4,14
CUST-ACT-09436,116,116,956,67,54651.28,3.6401673640167362,471.13172413793103,1714.9983263598326,medium,Q3,4,4,4,12
CUST-ACT-09437,14,14,544,108,11960.22,0.7720588235294118,854.3014285714286,659.5709558823529,low,Q1,2,1,1,4
CUST-ACT-09438,124,124,195,160,53233.49,19.076923076923077,429.30233870967743,8189.767692307692,high,Q3,1,5,4,10
CUST-ACT-09439,139,139,713,167,16463.51,5.848527349228612,118.4425179856115,692.7143057503506,medium,Q1,1,5,2,8
CUST-ACT-09440,38,38,746,48,43234.26,1.5281501340482573,1137.7436842105265,1738.643163538874,low,Q3,4,2,3,9
CUST-ACT-09441,71,71,41,66,1068.53,51.951219512195124,15.049718309859154,781.851219512195,high,Q1,4,3,1,8
CUST-ACT-09442,96,96,648,88,14719.0,4.444444444444444,153.32291666666666,681.4351851851851,medium,Q1,3,4,1,8
CUST-ACT-09443,100,100,534,87,58382.69,5.617977528089887,583.8269,3279.926404494382,medium,Q4,3,4,4,11
CUST-ACT-09444,103,103,922,130,16096.96,3.351409978308026,156.28116504854367,523.7622559652928,medium,Q1,2,4,2,8
CUST-ACT-09445,135,135,465,90,3059.13,8.709677419354838,22.660222222222224,197.36322580645162,medium,Q1,3,5,1,9
CUST-ACT-09446,36,36,465,100,71969.5,2.3225806451612905,1999.1527777777778,4643.193548387097,medium,Q4,3,2,5,10
CUST-ACT-09447,73,73,308,73,52371.69,7.11038961038961,717.4204109589041,5101.138636363637,medium,Q3,3,3,4,10
CUST-ACT-09448,140,140,683,55,25165.21,6.149341142020498,179.7515,1105.3532942898976,medium,Q2,4,5,2,11
CUST-ACT-09449,40,40,323,61,46075.09,3.7151702786377707,1151.87725,4279.420123839009,medium,Q3,4,2,4,10
CUST-ACT-09450,8,8,335,114,59299.79,0.7164179104477613,7412.47375,5310.428955223881,low,Q4,2,1,4,7
CUST-ACT-09451,42,42,405,52,33888.44,3.111111111111111,806.8676190476191,2510.254814814815,medium,Q2,4,2,3,9
CUST-ACT-09452,5,5,198,76,5191.86,0.7575757575757576,1038.3719999999998,786.6454545454545,low,Q1,3,1,1,5
CUST-ACT-09453,134,134,959,114,39595.83,4.191866527632952,295.49126865671644,1238.6599582898855,medium,Q3,2,5,3,10
CUST-ACT-09454,2,2,815,38,7674.78,0.07361963190184048,3837.39,282.5072392638037,low,Q1,4,1,1,6
CUST-ACT-09455,18,18,998,40,33271.33,0.5410821643286573,1848.4072222222223,1000.1401803607215,low,Q2,4,1,3,8
CUST-ACT-09456,47,47,890,148,23765.82,1.5842696629213482,505.65574468085106,801.0950561797753,low,Q2,1,2,2,5
CUST-ACT-09457,56,56,773,106,22910.82,2.1733505821474774,409.1217857142857,889.1650711513583,medium,Q2,3,2,2,7
CUST-ACT-09458,19,19,720,28,59664.93,0.7916666666666666,3140.2594736842107,2486.03875,low,Q4,5,1,4,10
CUST-ACT-09459,24,24,421,112,9107.14,1.7102137767220902,379.46416666666664,648.9648456057007,low,Q1,2,1,1,4
CUST-ACT-09460,26,26,155,152,16573.15,5.032258064516129,637.4288461538462,3207.7064516129035,medium,Q1,1,1,2,4
CUST-ACT-09461,91,91,116,65,11306.68,23.53448275862069,124.24923076923078,2924.1413793103447,high,Q1,4,4,1,9
CUST-ACT-09462,56,56,313,20,48711.59,5.367412140575079,869.8498214285713,4668.842492012779,medium,Q3,5,2,4,11
CUST-ACT-09463,117,117,198,60,1503.88,17.727272727272727,12.853675213675215,227.8606060606061,high,Q1,4,4,1,9
CUST-ACT-09464,57,57,817,161,2120.71,2.093023255813953,37.20543859649123,77.8718482252142,medium,Q1,1,2,1,4
CUST-ACT-09465,76,76,323,19,45431.35,7.0588235294117645,597.7809210526316,4219.630030959752,medium,Q3,5,3,4,12
CUST-ACT-09466,39,39,610,92,33843.75,1.918032786885246,867.7884615384615,1664.4467213114756,low,Q2,3,2,3,8
CUST-ACT-09467,63,63,618,16,2248.72,3.058252427184466,35.69396825396825,109.16116504854367,medium,Q1,5,3,1,9
CUST-ACT-09468,59,59,305,141,56074.9,5.803278688524591,950.4220338983051,5515.56393442623,medium,Q3,2,2,4,8
CUST-ACT-09469,135,135,836,2,25888.87,4.844497607655502,191.7694074074074,929.0264354066985,medium,Q2,5,5,2,12
CUST-ACT-09470,106,106,168,71,73351.79,18.92857142857143,691.9980188679244,13098.533928571429,high,Q4,4,4,5,13
CUST-ACT-09471,21,21,522,38,46102.18,1.2068965517241381,2195.341904761905,2649.550574712644,low,Q3,4,1,4,9
CUST-ACT-09472,123,123,748,50,8115.75,4.933155080213903,65.98170731707317,325.4979946524064,medium,Q1,4,5,1,10
CUST-ACT-09473,17,17,484,4,38143.88,1.0537190082644627,2243.7576470588233,2364.290082644628,low,Q3,5,1,3,9
CUST-ACT-09474,14,14,875,19,57249.61,0.48,4089.257857142857,1962.8437714285715,low,Q4,5,1,4,10
CUST-ACT-09475,94,94,523,119,47528.43,5.3919694072657744,505.62159574468086,2726.296175908222,medium,Q3,2,4,4,10
CUST-ACT-09476,119,119,248,154,74708.87,14.39516129032258,627.8056302521009,9037.36330645161,high,Q4,1,4,5,10
CUST-ACT-09477,53,53,330,82,15085.75,4.818181818181818,284.6367924528302,1371.4318181818182,medium,Q1,3,2,1,6
CUST-ACT-09478,38,38,129,20,48630.92,8.837209302325581,1279.7610526315789,11309.516279069767,medium,Q3,5,2,4,11
CUST-ACT-09479,59,59,757,27,37834.9,2.3381770145310434,641.2694915254237,1499.4015852047555,medium,Q3,5,2,3,10
CUST-ACT-09480,39,39,781,75,888.32,1.498079385403329,22.7774358974359,34.122407170294494,low,Q1,3,2,1,6
CUST-ACT-09481,69,69,739,124,69665.9,2.801082543978349,1009.650724637681,2828.1150202976996,medium,Q4,2,3,5,10
CUST-ACT-09482,53,53,420,109,25158.25,3.7857142857142856,474.6839622641509,1797.017857142857,medium,Q2,2,2,2,6
CUST-ACT-09483,106,106,41,137,29516.37,77.5609756097561,278.45632075471696,21597.343902439025,high,Q2,2,4,2,8
CUST-ACT-09484,109,109,443,95,22162.03,7.381489841986456,203.321376146789,1500.81467268623,medium,Q2,3,4,2,9
CUST-ACT-09485,98,98,524,85,7864.63,5.6106870229007635,80.25132653061225,450.2650763358779,medium,Q1,3,4,1,8
CUST-ACT-09486,29,29,57,59,4308.63,15.263157894736842,148.57344827586206,2267.7000000000003,high,Q1,4,1,1,6
CUST-ACT-09487,127,127,344,39,11606.46,11.075581395348838,91.38944881889763,1012.1912790697673,high,Q1,4,5,1,10
CUST-ACT-09488,124,124,127,110,16997.55,29.291338582677167,137.07701612903224,4015.1692913385823,high,Q1,2,5,2,9
CUST-ACT-09489,142,142,419,126,3240.0,10.16706443914081,22.816901408450704,231.98090692124106,high,Q1,2,5,1,8
CUST-ACT-09490,62,62,464,116,18548.55,4.008620689655173,299.1701612903226,1199.259698275862,medium,Q1,2,3,2,7
CUST-ACT-09491,58,58,484,179,15010.41,3.59504132231405,258.8001724137931,930.3973140495868,medium,Q1,1,2,1,4
CUST-ACT-09492,52,52,426,31,40585.2,3.6619718309859155,780.4846153846154,2858.112676056338,medium,Q3,5,2,3,10
CUST-ACT-09493,132,132,716,31,29337.84,5.5307262569832405,222.25636363636363,1229.2391061452513,medium,Q2,5,5,2,12
CUST-ACT-09494,66,66,952,12,37668.43,2.079831932773109,570.7337878787879,1187.0303571428572,medium,Q3,5,3,3,11
CUST-ACT-09495,45,45,378,133,52343.1,3.5714285714285716,1163.18,4154.214285714285,medium,Q3,2,2,4,8
CUST-ACT-09496,58,58,397,14,19302.7,4.38287153652393,332.8051724137931,1458.6423173803528,medium,Q2,5,2,2,9
CUST-ACT-09497,6,6,444,171,12377.68,0.4054054054054054,2062.9466666666667,836.3297297297297,low,Q1,1,1,1,3
CUST-ACT-09498,29,29,504,28,35230.59,1.726190476190476,1214.8479310344826,2097.058928571428,low,Q2,5,1,3,9
CUST-ACT-09499,73,73,55,75,58259.39,39.81818181818182,798.0738356164384,31777.84909090909,high,Q4,3,3,4,10
CUST-ACT-09500,39,39,354,63,73062.87,3.3050847457627115,1873.406923076923,6191.768644067796,medium,Q4,4,2,5,11
CUST-ACT-09501,98,98,500,175,30039.5,5.88,306.5255102040816,1802.37,medium,Q2,1,4,2,7
CUST-ACT-09502,32,32,935,141,35349.9,1.0267379679144384,1104.684375,1134.2213903743316,low,Q2,2,2,3,7
CUST-ACT-09503,105,105,776,87,59305.73,4.059278350515464,564.8164761904762,2292.747293814433,medium,Q4,3,4,4,11
CUST-ACT-09504,51,51,268,61,12109.67,5.708955223880597,237.44450980392156,1355.5600746268656,medium,Q1,4,2,1,7
CUST-ACT-09505,26,26,365,96,30931.17,2.136986301369863,1189.6603846153846,2542.2879452054794,medium,Q2,3,1,3,7
CUST-ACT-09506,135,135,747,102,62671.94,5.421686746987952,464.2365925925926,2516.9453815261045,medium,Q4,3,5,5,13
CUST-ACT-09507,100,100,625,34,29101.91,4.800000000000001,291.0191,1396.8916800000002,medium,Q2,5,4,2,11
CUST-ACT-09508,49,49,153,26,61918.09,9.607843137254903,1263.6344897959184,12140.801960784314,medium,Q4,5,2,5,12
CUST-ACT-09509,133,133,422,33,12668.5,9.454976303317535,95.25187969924812,900.6042654028436,medium,Q1,5,5,1,11
CUST-ACT-09510,79,79,258,167,34460.31,9.186046511627907,436.2064556962025,4007.0127906976745,medium,Q2,1,3,3,7
CUST-ACT-09511,135,135,657,73,17424.0,6.164383561643836,129.06666666666666,795.6164383561644,medium,Q1,3,5,2,10
CUST-ACT-09512,78,78,489,46,44983.57,4.785276073619632,576.7124358974359,2759.7282208588954,medium,Q3,4,3,3,10
CUST-ACT-09513,86,86,697,96,1741.83,3.7015781922525104,20.253837209302326,74.97116212338594,medium,Q1,3,3,1,7
CUST-ACT-09514,147,147,43,120,34407.75,102.55813953488372,234.06632653061226,24005.406976744187,high,Q2,2,5,3,10
CUST-ACT-09515,101,101,660,55,46821.49,4.590909090909091,463.5791089108911,2128.2495454545456,medium,Q3,4,4,4,12
CUST-ACT-09516,145,145,524,167,34515.24,8.301526717557254,238.03613793103446,1976.063358778626,medium,Q2,1,5,3,9
CUST-ACT-09517,38,38,134,140,816.14,8.507462686567164,21.47736842105263,182.7179104477612,medium,Q1,2,2,1,5
CUST-ACT-09518,142,142,56,46,1176.26,76.07142857142857,8.283521126760563,630.1392857142857,high,Q1,4,5,1,10
CUST-ACT-09519,48,48,972,85,68344.09,1.4814814814814816,1423.8352083333332,2109.3854938271606,low,Q4,3,2,5,10
CUST-ACT-09520,20,20,849,87,72330.3,0.7067137809187279,3616.5150000000003,2555.8409893992934,low,Q4,3,1,5,9
CUST-ACT-09521,64,64,510,150,29801.88,3.764705882352941,465.654375,1753.0517647058823,medium,Q2,1,3,2,6
CUST-ACT-09522,16,16,922,175,41672.88,0.5206073752711496,2604.555,1355.950542299349,low,Q3,1,1,3,5
CUST-ACT-09523,6,6,184,87,49493.87,0.9782608695652173,8248.978333333334,8069.652717391305,low,Q3,3,1,4,8
CUST-ACT-09524,50,50,262,61,27871.34,5.725190839694657,557.4268,3191.3748091603056,medium,Q2,4,2,2,8
CUST-ACT-09525,94,94,92,178,60248.34,30.652173913043477,640.9397872340426,19646.197826086955,high,Q4,1,4,5,10
CUST-ACT-09526,5,5,405,23,23201.73,0.37037037037037035,4640.346,1718.6466666666665,low,Q2,5,1,2,8
CUST-ACT-09527,30,30,424,66,45857.58,2.1226415094339623,1528.586,3244.640094339623,medium,Q3,4,1,4,9
CUST-ACT-09528,107,107,544,130,29745.93,5.900735294117648,277.9993457943925,1640.4005514705882,medium,Q2,2,4,2,8
CUST-ACT-09529,66,66,328,137,65578.36,6.036585365853658,993.6115151515152,5998.020731707317,medium,Q4,2,3,5,10
CUST-ACT-09530,5,5,62,3,67716.6,2.419354838709677,13543.320000000002,32766.09677419355,medium,Q4,5,1,5,11
CUST-ACT-09531,136,136,218,160,52843.37,18.71559633027523,388.5541911764706,7272.023394495413,high,Q3,1,5,4,10
CUST-ACT-09532,121,121,431,94,32633.18,8.422273781902552,269.6957024793388,2271.4510440835265,medium,Q2,3,5,3,11
CUST-ACT-09533,77,77,981,94,66028.96,2.3547400611620795,857.5189610389612,2019.234250764526,medium,Q4,3,3,5,11
CUST-ACT-09534,26,26,648,3,38676.02,1.2037037037037037,1487.5392307692307,1790.5564814814811,low,Q3,5,1,3,9
CUST-ACT-09535,110,110,515,131,40800.6,6.407766990291262,370.9145454545454,2376.733980582524,medium,Q3,2,4,3,9
CUST-ACT-09536,80,80,932,126,62087.89,2.575107296137339,776.098625,1998.5372317596566,medium,Q4,2,3,5,10
CUST-ACT-09537,22,22,40,141,27909.39,16.5,1268.6086363636364,20932.0425,high,Q2,2,1,2,5
CUST-ACT-09538,130,130,407,108,6008.12,9.582309582309582,46.216307692307694,442.85896805896806,medium,Q1,2,5,1,8
CUST-ACT-09539,21,21,799,41,22864.74,0.7884856070087609,1088.797142857143,858.500876095119,low,Q2,4,1,2,7
CUST-ACT-09540,86,86,291,45,56710.6,8.8659793814433,659.4255813953488,5846.453608247423,medium,Q4,4,3,4,11
CUST-ACT-09541,121,121,158,81,15255.9,22.974683544303797,126.08181818181818,2896.6898734177216,high,Q1,3,5,2,10
CUST-ACT-09542,99,99,623,131,4921.03,4.767255216693419,49.707373737373736,236.9677367576244,medium,Q1,2,4,1,7
CUST-ACT-09543,102,102,799,165,65428.57,3.8297872340425534,641.456568627451,2456.6421777221526,medium,Q4,1,4,5,10
CUST-ACT-09544,26,26,477,85,25542.31,1.6352201257861634,982.3965384615385,1606.4345911949686,low,Q2,3,1,2,6
CUST-ACT-09545,41,41,185,141,70979.36,6.648648648648648,1731.2039024390244,11510.166486486485,medium,Q4,2,2,5,9
CUST-ACT-09546,7,7,937,40,29979.11,0.22411953041622198,4282.7300000000005,959.8434364994664,low,Q2,4,1,2,7
CUST-ACT-09547,48,48,298,25,43527.31,4.832214765100671,906.8189583333333,4381.943959731543,medium,Q3,5,2,3,10
CUST-ACT-09548,3,3,727,98,42720.07,0.12379642365887207,14240.023333333333,1762.863961485557,low,Q3,3,1,3,7
CUST-ACT-09549,115,115,694,131,25419.68,4.971181556195965,221.04069565217392,1098.8334293948128,medium,Q2,2,4,2,8
CUST-ACT-09550,101,101,451,44,48522.95,6.718403547671841,480.4252475247524,3227.690687361419,medium,Q3,4,4,4,12
CUST-ACT-09551,106,106,645,61,18770.2,4.930232558139535,177.07735849056604,873.0325581395349,medium,Q1,4,4,2,10
CUST-ACT-09552,113,113,990,61,25517.66,3.4242424242424243,225.82,773.2624242424242,medium,Q2,4,4,2,10
CUST-ACT-09553,44,44,216,81,16368.97,6.111111111111111,372.02204545454543,2273.4680555555556,medium,Q1,3,2,2,7
CUST-ACT-09554,142,142,348,95,44694.5,12.241379310344827,314.75,3852.9741379310344,high,Q3,3,5,3,11
CUST-ACT-09555,128,128,954,9,1278.05,4.0251572327044025,9.984765625,40.19025157232704,medium,Q1,5,5,1,11
CUST-ACT-09556,126,126,113,47,531.92,33.45132743362832,4.221587301587301,141.21769911504424,high,Q1,4,5,1,10
CUST-ACT-09557,117,117,675,94,16047.93,5.2,137.16179487179488,713.2413333333334,medium,Q1,3,4,2,9
CUST-ACT-09558,45,45,857,159,50935.08,1.575262543757293,1131.8906666666667,1783.0249708284714,low,Q3,1,2,4,7
CUST-ACT-09559,1,1,591,93,72957.12,0.050761421319796954,72957.12,3703.4071065989847,low,Q4,3,1,5,9
CUST-ACT-09560,54,54,761,25,21353.97,2.128777923784494,395.4438888888889,841.8122207621551,medium,Q2,5,2,2,9
CUST-ACT-09561,47,47,523,20,7439.17,2.6959847036328872,158.28021276595746,426.7210325047801,medium,Q1,5,2,1,8
CUST-ACT-09562,19,19,292,9,5615.2,1.9520547945205482,295.53684210526313,576.9041095890411,low,Q1,5,1,1,7
CUST-ACT-09563,123,123,925,120,66125.48,3.9891891891891893,537.6055284552846,2144.610162162162,medium,Q4,2,5,5,12
CUST-ACT-09564,40,40,430,90,17476.25,2.7906976744186047,436.90625,1219.2732558139535,medium,Q1,3,2,2,7
CUST-ACT-09565,48,48,303,116,6945.15,4.752475247524752,144.69062499999998,687.6386138613861,medium,Q1,2,2,1,5
CUST-ACT-09566,48,48,729,12,60966.55,1.9753086419753085,1270.1364583333334,2508.911522633745,low,Q4,5,2,5,12
CUST-ACT-09567,92,92,495,8,13809.82,5.575757575757576,150.1067391304348,836.9587878787879,medium,Q1,5,4,1,10
CUST-ACT-09568,28,28,248,68,3007.24,3.387096774193548,107.40142857142857,363.77903225806443,medium,Q1,4,1,1,6
CUST-ACT-09569,75,75,852,173,72491.33,2.6408450704225355,966.5510666666667,2552.51161971831,medium,Q4,1,3,5,9
CUST-ACT-09570,80,80,947,63,879.81,2.5343189017951424,10.997625,27.871488912354803,medium,Q1,4,3,1,8
CUST-ACT-09571,41,41,148,75,11904.13,8.31081081081081,290.34463414634143,2412.999324324324,medium,Q1,3,2,1,6
CUST-ACT-09572,2,2,204,129,33892.07,0.29411764705882354,16946.035,4984.127941176471,low,Q2,2,1,3,6
CUST-ACT-09573,101,101,940,100,72274.01,3.223404255319149,715.5842574257425,2306.617340425532,medium,Q4,3,4,5,12
CUST-ACT-09574,135,135,79,14,1288.0,51.265822784810126,9.540740740740741,489.11392405063293,high,Q1,5,5,1,11
CUST-ACT-09575,134,134,872,79,14971.57,4.610091743119266,111.72813432835821,515.0769495412844,medium,Q1,3,5,1,9
CUST-ACT-09576,17,17,906,15,63857.75,0.5629139072847682,3756.3382352941176,2114.495033112583,low,Q4,5,1,5,11
CUST-ACT-09577,122,122,658,122,73904.97,5.562310030395137,605.7784426229508,3369.5275075987843,medium,Q4,2,5,5,12
CUST-ACT-09578,117,117,108,151,74751.66,32.5,638.9030769230769,20764.350000000002,high,Q4,1,4,5,10
CUST-ACT-09579,73,73,640,137,23900.02,3.421875,327.39753424657533,1120.3134375000002,medium,Q2,2,3,2,7
CUST-ACT-09580,58,58,290,119,57810.52,6.0,996.7331034482758,5980.398620689655,medium,Q4,2,2,4,8
CUST-ACT-09581,125,125,112,158,9262.76,33.482142857142854,74.10208,2481.0964285714285,high,Q1,1,5,1,7
CUST-ACT-09582,54,54,475,115,24590.81,3.4105263157894736,455.38537037037037,1553.1037894736842,medium,Q2,2,2,2,6
CUST-ACT-09583,114,114,424,7,35399.65,8.066037735849056,310.5232456140351,2504.6922169811323,medium,Q2,5,4,3,12
CUST-ACT-09584,92,92,263,125,35617.06,10.494296577946766,387.14195652173913,4062.782509505703,high,Q2,2,4,3,9
CUST-ACT-09585,92,92,791,178,63553.63,3.4892541087231352,690.8003260869565,2410.3778761061944,medium,Q4,1,4,5,10
CUST-ACT-09586,23,23,258,51,24619.21,2.674418604651163,1070.4004347826087,2862.6988372093024,medium,Q2,4,1,2,7
CUST-ACT-09587,134,134,349,38,52034.93,11.518624641833812,388.32037313432835,4472.916618911175,high,Q3,4,5,4,13
CUST-ACT-09588,105,105,518,155,3505.56,6.081081081081082,33.38628571428571,203.02471042471043,medium,Q1,1,4,1,6
CUST-ACT-09589,92,92,439,65,26552.62,6.287015945330296,288.6154347826087,1814.529840546697,medium,Q2,4,4,2,10
CUST-ACT-09590,27,27,119,6,50531.81,6.80672268907563,1871.5485185185184,12739.111764705882,medium,Q3,5,1,4,10
CUST-ACT-09591,144,144,528,128,71613.93,8.181818181818182,497.3189583333333,4068.9732954545448,medium,Q4,2,5,5,12
CUST-ACT-09592,23,23,392,13,64351.97,1.7602040816326532,2797.911739130435,4924.895663265306,low,Q4,5,1,5,11
CUST-ACT-09593,31,31,611,1,540.8,1.5220949263502455,17.44516129032258,26.553191489361698,low,Q1,5,1,1,7
CUST-ACT-09594,131,131,594,103,67290.51,6.616161616161616,513.6680152671755,3398.510606060606,medium,Q4,3,5,5,13
CUST-ACT-09595,93,93,901,79,12260.8,3.0965593784683683,131.83655913978492,408.23973362930076,medium,Q1,3,4,1,8
CUST-ACT-09596,70,70,206,107,44559.2,10.194174757281553,636.56,6489.203883495145,high,Q3,3,3,3,9
CUST-ACT-09597,10,10,631,58,23182.76,0.4754358161648177,2318.276,1102.1914421553088,low,Q2,4,1,2,7
CUST-ACT-09598,132,132,856,19,17091.32,4.626168224299065,129.47969696969696,598.9948598130841,medium,Q1,5,5,2,12
CUST-ACT-09599,101,101,229,60,70119.63,13.231441048034934,694.2537623762377,9185.977729257642,high,Q4,4,4,5,13
CUST-ACT-09600,20,20,124,21,57708.83,4.838709677419354,2885.4415,13961.813709677419,medium,Q4,5,1,4,10
CUST-ACT-09601,54,54,324,58,62489.44,5.0,1157.2118518518519,5786.059259259259,medium,Q4,4,2,5,11
CUST-ACT-09602,59,59,784,132,72633.89,2.25765306122449,1231.0828813559322,2779.358035714286,medium,Q4,2,2,5,9
CUST-ACT-09603,146,146,120,45,37251.34,36.5,255.14616438356163,9312.835,high,Q2,4,5,3,12
CUST-ACT-09604,18,18,657,26,14267.61,0.8219178082191781,792.645,651.4890410958905,low,Q1,5,1,1,7
CUST-ACT-09605,120,120,771,36,37747.93,4.669260700389105,314.5660833333333,1468.7910505836576,medium,Q3,5,5,3,13
CUST-ACT-09606,5,5,535,10,60983.22,0.28037383177570097,12196.644,3419.6198130841126,low,Q4,5,1,5,11
CUST-ACT-09607,20,20,489,137,47662.2,1.2269938650306749,2383.1099999999997,2924.061349693251,low,Q3,2,1,4,7
CUST-ACT-09608,102,102,553,83,45812.15,5.533453887884267,449.13872549019607,2485.2884267631102,medium,Q3,3,4,4,11
CUST-ACT-09609,58,58,701,69,11578.87,2.4821683309557776,199.63568965517243,495.5293865905849,medium,Q1,4,2,1,7
CUST-ACT-09610,96,96,473,25,31828.05,6.088794926004228,331.5421875,2018.6923890063424,medium,Q2,5,4,3,12
CUST-ACT-09611,97,97,294,142,72706.06,9.89795918367347,749.5470103092783,7418.985714285714,medium,Q4,2,4,5,11
CUST-ACT-09612,22,22,956,27,12750.6,0.6903765690376569,579.5727272727273,400.1234309623431,low,Q1,5,1,1,7
CUST-ACT-09613,66,66,561,153,49202.55,3.5294117647058827,745.4931818181818,2631.1524064171126,medium,Q3,1,3,4,8
CUST-ACT-09614,121,121,569,132,52183.4,6.379613356766257,431.26776859504133,2751.321616871705,medium,Q3,2,5,4,11
CUST-ACT-09615,64,64,269,158,72273.61,7.137546468401487,1129.27515625,8060.253903345725,medium,Q4,1,3,5,9
CUST-ACT-09616,7,7,312,112,20564.84,0.673076923076923,2937.8342857142857,1977.3884615384616,low,Q2,2,1,2,5
CUST-ACT-09617,62,62,508,175,12178.9,3.661417322834646,196.43387096774194,719.2263779527559,medium,Q1,1,3,1,5
CUST-ACT-09618,129,129,681,136,74994.13,5.682819383259912,581.3498449612404,3303.7061674008814,medium,Q4,2,5,5,12
CUST-ACT-09619,145,145,453,133,4288.25,9.602649006622517,29.574137931034482,283.99006622516555,medium,Q1,2,5,1,8
CUST-ACT-09620,95,95,711,12,48086.45,4.008438818565401,506.1731578947368,2028.964135021097,medium,Q3,5,4,4,13
CUST-ACT-09621,133,133,769,92,58264.89,5.1885565669700915,438.08187969924813,2273.0126137841353,medium,Q4,3,5,4,12
CUST-ACT-09622,69,69,852,98,39481.46,2.4295774647887325,572.1950724637682,1390.1922535211268,medium,Q3,3,3,3,9
CUST-ACT-09623,26,26,206,129,29586.07,3.7864077669902914,1137.9257692307692,4308.650970873787,medium,Q2,2,1,2,5
CUST-ACT-09624,87,87,553,84,49877.11,4.719710669077758,573.3001149425287,2705.8106690777577,medium,Q3,3,3,4,10
CUST-ACT-09625,134,134,677,26,49420.08,5.937961595273264,368.8065671641791,2189.9592319054655,medium,Q3,5,5,4,14
CUST-ACT-09626,102,102,620,135,27465.77,4.935483870967742,269.27225490196076,1328.9888709677418,medium,Q2,2,4,2,8
CUST-ACT-09627,37,37,665,166,62249.17,1.669172932330827,1682.4099999999999,2808.2332330827066,low,Q4,1,2,5,8
CUST-ACT-09628,69,69,700,112,48102.78,2.9571428571428573,697.1417391304348,2061.5477142857144,medium,Q3,2,3,4,9
CUST-ACT-09629,125,125,109,154,15749.25,34.403669724770644,125.994,4334.655963302753,high,Q1,1,5,2,8
CUST-ACT-09630,8,8,214,108,57223.4,1.1214953271028036,7152.925,8021.971962616823,low,Q4,2,1,4,7
CUST-ACT-09631,17,17,768,56,53554.42,0.6640625,3150.2599999999998,2091.96953125,low,Q3,4,1,4,9
CUST-ACT-09632,125,125,372,61,27999.32,10.080645161290322,223.99456,2258.009677419355,high,Q2,4,5,2,11
CUST-ACT-09633,76,76,327,140,57971.0,6.972477064220183,762.7763157894736,5318.440366972477,medium,Q4,2,3,4,9
CUST-ACT-09634,26,26,321,69,66470.98,2.429906542056075,2556.576153846154,6212.241121495327,medium,Q4,4,1,5,10
CUST-ACT-09635,5,5,600,120,66020.17,0.25,13204.034,3301.0085,low,Q4,2,1,5,8
CUST-ACT-09636,143,143,206,43,22214.51,20.825242718446603,155.34622377622375,3235.1228155339804,high,Q2,4,5,2,11
CUST-ACT-09637,79,79,363,88,71989.84,6.528925619834711,911.2637974683544,5949.5735537190085,medium,Q4,3,3,5,11
CUST-ACT-09638,109,109,902,34,6303.92,3.625277161862528,57.834128440366975,209.66474501108647,medium,Q1,5,4,1,10
CUST-ACT-09639,13,13,223,177,74537.42,1.748878923766816,5733.6476923076925,10027.455605381165,low,Q4,1,1,5,7
CUST-ACT-09640,76,76,974,19,13063.46,2.3408624229979464,171.88763157894735,402.365297741273,medium,Q1,5,3,1,9
CUST-ACT-09641,117,117,754,170,36109.74,4.655172413793103,308.6302564102564,1436.7270557029178,medium,Q2,1,4,3,8
CUST-ACT-09642,16,16,777,143,69238.53,0.6177606177606177,4327.408125,2673.3023166023168,low,Q4,1,1,5,7
CUST-ACT-09643,24,24,819,120,56964.37,0.8791208791208791,2373.5154166666666,2086.60695970696,low,Q4,2,1,4,7
