event_id,shipment_id,origin_hub,current_facility,destination_hub,event_timestamp,scan_type,actual_dwell,average_dwell,dwell_duration_seconds,avg_dwell_baseline_seconds,yard_queue_count,yard_max_capacity,weather_condition,weather_exception,traffic_congestion_level,gps_latitude,gps_longitude,sla_deadline_timestamp,carrier_id,dwell_normalized,dwell_zscore,dwell_rank,delay_risk_score
EV-019108,LGS-2608-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-HOUSTON,2026-08-04T03:53:53Z,TRANSFER_ARRIVE,6128,4800,6128,4800,20,30,HEAVY_RAIN,False,MODERATE,47.427,-77.7365,2026-08-05T03:53:53Z,CR-MAERSK,0.6439067506352889,1.243003005593165,1100,0.6577726218097448
EV-019109,LGS-2609-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-NEWYORK,2026-08-04T03:54:30Z,HUB_INGEST,3621,3600,3621,3600,27,30,MODERATE,False,LOW,49.2126,-69.8227,2026-08-05T03:54:30Z,CR-MAERSK,0.3669207822340073,-0.3809884634053257,6405,0.5915810407689759
EV-019110,LGS-2610-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SINGAPORE,2026-08-04T03:54:54Z,WAYPOINT_SCAN,3785,3600,3785,3600,22,30,CLEAR,False,MODERATE,51.9349,-101.6379,2026-08-05T03:54:54Z,CR-USPS,0.3850403270356867,-0.2747520848988429,6017,0.5310241962214121
EV-019111,LGS-2611-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-HOUSTON,2026-08-04T03:55:21Z,TRANSFER_ARRIVE,2678,3600,2678,3600,3,30,CLEAR,False,LOW,29.5954,-9.5633,2026-08-05T03:55:21Z,CR-USPS,0.2627333996243509,-0.991847639817602,8340,0.1862114683460391
EV-019112,LGS-2612-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-CHICAGO,2026-08-04T03:56:06Z,CUSTOMS_CLEARANCE,4051,3600,4051,3600,15,30,HEAVY_RAIN,False,MODERATE,40.7881,-79.5403,2026-08-05T15:56:06Z,CR-UPS,0.41442934482377636,-0.10244186122369393,5378,0.4486576068942658
EV-019113,LGS-2613-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-ATLANTA,2026-08-04T03:56:27Z,YARD_DEPARTURE,2269,2400,2269,2400,12,30,CLEAR,False,LOW,35.4445,-117.6098,2026-08-06T03:56:27Z,CR-MAERSK,0.217545022649431,-1.256790803288038,8937,0.2876698707325157
EV-019114,LGS-2614-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-NEWYORK,2026-08-04T03:56:55Z,WAYPOINT_SCAN,1797,2400,1797,2400,1,30,SNOWSTORM,False,MODERATE,35.4073,-72.2991,2026-08-07T03:56:55Z,CR-DHL,0.16539608882996354,-1.5625442828920617,9410,0.09923765329797812
EV-019115,LGS-2615-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-ATLANTA,2026-08-04T03:57:28Z,CUSTOMS_CLEARANCE,4517,4800,4517,4800,22,30,HEAVY_RAIN,False,LOW,42.0726,-51.0149,2026-08-05T15:57:28Z,CR-DHL,0.46591536846757264,0.1994249216057024,4222,0.5795492210805436
EV-019116,LGS-2616-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-CHICAGO,2026-08-04T03:58:02Z,WAYPOINT_SCAN,5993,3600,5993,3600,26,30,CLEAR,False,LOW,38.6123,-60.465,2026-08-06T03:58:02Z,CR-UPS,0.628991271682687,1.1555523281640478,1303,0.7345376201524694
EV-019117,LGS-2617-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-FRANKFURT,2026-08-04T03:58:30Z,TRANSFER_ARRIVE,2444,2400,2444,2400,11,30,CLEAR,False,LOW,46.8844,-48.9438,2026-08-07T03:58:30Z,CR-MAERSK,0.23687990277317422,-1.1434288140280715,8705,0.2849850845210474
EV-019118,LGS-2618-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-NEWYORK,2026-08-04T03:59:05Z,HUB_INGEST,6092,3600,6092,3600,26,30,CLEAR,False,LOW,33.8635,-5.8579,2026-08-05T03:59:05Z,CR-MAERSK,0.6399292895812617,1.2196828249454004,1167,0.7411004308916143
EV-019119,LGS-2619-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-CHICAGO,2026-08-04T03:59:35Z,HUB_INGEST,3069,2400,3069,2400,2,30,MODERATE,True,LOW,39.3099,-121.0398,2026-08-07T03:59:35Z,CR-DHL,0.3059330460722572,-0.7385645666710484,7603,0.19784554192906859
EV-019120,LGS-2620-ROUTE,HUB-ATLANTA,HUB-CHICAGO,HUB-FRANKFURT,2026-08-04T03:59:51Z,WAYPOINT_SCAN,2725,2400,2725,2400,29,30,CLEAR,True,LOW,51.0705,-18.452,2026-08-07T03:59:51Z,CR-MAERSK,0.26792619600044193,-0.9614018484163539,8262,0.5607557176002652
EV-019121,LGS-2621-ROUTE,HUB-SEATTLE,HUB-SEATTLE,HUB-LOSANGELES,2026-08-04T04:00:29Z,YARD_DEPARTURE,6025,4800,6025,4800,23,30,MODERATE,False,MODERATE,27.4439,-74.2551,2026-08-06T04:00:29Z,CR-USPS,0.6325267926196001,1.1762813776287275,1255,0.6938017898574743
EV-019122,LGS-2622-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-FRANKFURT,2026-08-04T04:01:01Z,TRANSFER_ARRIVE,1339,3600,1339,3600,29,30,MODERATE,False,MODERATE,32.2497,-73.1622,2026-08-07T04:01:01Z,CR-MAERSK,0.11479394542039553,-1.859228803355288,9700,0.46887636725223736
EV-019123,LGS-2623-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-04T04:01:27Z,CUSTOMS_CLEARANCE,7897,4800,7897,4800,21,30,CLEAR,True,LOW,27.7447,-45.3191,2026-08-05T04:01:27Z,CR-MAERSK,0.8393547674290134,2.3889307713124825,86,0.7893271461716937
EV-019124,LGS-2624-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-MEMPHIS,2026-08-04T04:02:00Z,TRANSFER_ARRIVE,6546,4800,6546,4800,14,30,CLEAR,False,HEAVY,26.6934,-44.8674,2026-08-05T16:02:00Z,CR-DHL,0.6900894928737156,1.5137762142255418,667,0.5997679814385151
EV-019125,LGS-2625-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-NEWYORK,2026-08-04T04:02:29Z,YARD_DEPARTURE,5647,4800,5647,4800,1,30,HEAVY_RAIN,False,HEAVY,25.4497,-110.7344,2026-08-05T16:02:29Z,CR-MAERSK,0.5907634515523147,0.9314194808271999,1821,0.3544580709313888
EV-019126,LGS-2626-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-HOUSTON,2026-08-04T04:03:02Z,CUSTOMS_CLEARANCE,6376,4800,6376,4800,25,30,CLEAR,False,LOW,34.8684,-39.4261,2026-08-06T04:03:02Z,CR-FEDEX,0.671307037896365,1.4036531389444316,829,0.7456413655949619
EV-019127,LGS-2627-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SINGAPORE,2026-08-04T04:03:36Z,YARD_DEPARTURE,5465,4800,5465,4800,18,30,CLEAR,True,LOW,47.9106,-101.3231,2026-08-05T04:03:36Z,CR-MAERSK,0.5706551762236217,0.8135230119968349,2133,0.5852502485913159
EV-019128,LGS-2628-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-04T04:03:56Z,TRANSFER_ARRIVE,4672,4800,4672,4800,18,30,MODERATE,False,HEAVY,31.5253,-85.1816,2026-08-05T04:03:56Z,CR-DHL,0.4830405480057452,0.2998312549502441,3861,0.53268147166059
EV-019129,LGS-2629-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-ATLANTA,2026-08-04T04:04:22Z,TRANSFER_ARRIVE,5371,4800,5371,4800,15,30,MODERATE,False,MODERATE,33.7594,-59.7189,2026-08-07T04:04:22Z,CR-FEDEX,0.5602695834714396,0.7526314291943386,2322,0.5361617500828637
EV-019130,LGS-2630-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-FRANKFURT,2026-08-04T04:05:09Z,WAYPOINT_SCAN,3693,3600,3693,3600,26,30,CLEAR,False,LOW,48.121,-34.9103,2026-08-06T04:05:09Z,CR-USPS,0.37487570434206163,-0.3343481021097967,6238,0.5820682797480942
EV-019131,LGS-2631-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-MEMPHIS,2026-08-04T04:05:32Z,YARD_DEPARTURE,4322,4800,4322,4800,26,30,MODERATE,True,LOW,29.05,-22.7788,2026-08-05T04:05:32Z,CR-FEDEX,0.4443707877582588,0.07310727643031123,4718,0.6237653297978125
EV-019132,LGS-2632-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-LOSANGELES,2026-08-04T04:06:08Z,HUB_INGEST,3726,3600,3726,3600,4,30,CLEAR,True,MODERATE,31.3947,-27.9243,2026-08-05T04:06:08Z,CR-MAERSK,0.3785217103082532,-0.31297126984934587,6162,0.26997016904209475
EV-019133,LGS-2633-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-MIAMI,2026-08-04T04:06:26Z,YARD_DEPARTURE,4455,3600,4455,3600,2,30,HEAVY_RAIN,False,LOW,44.2214,-54.7645,2026-08-05T04:06:26Z,CR-MAERSK,0.4590652966523036,0.15926238826788572,4371,0.28972489227709647
EV-019134,LGS-2634-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-ATLANTA,2026-08-04T04:06:58Z,YARD_DEPARTURE,3426,2400,3426,2400,15,30,SNOWSTORM,False,MODERATE,45.0081,-102.0245,2026-08-05T16:06:58Z,CR-UPS,0.3453762015246934,-0.5073061085807169,6856,0.407225720914816
EV-019135,LGS-2635-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-LOSANGELES,2026-08-04T04:07:38Z,CUSTOMS_CLEARANCE,7092,4800,7092,4800,13,30,CLEAR,True,LOW,34.6846,-33.6271,2026-08-05T16:07:38Z,CR-USPS,0.7504143188597945,1.8674656207166371,310,0.6216771627444482
EV-019136,LGS-2636-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-FRANKFURT,2026-08-04T04:08:02Z,CUSTOMS_CLEARANCE,3828,3600,3828,3600,10,30,SNOWSTORM,False,MODERATE,25.2835,6.8414,2026-08-05T16:08:02Z,CR-DHL,0.38979118329466356,-0.24689742468067974,5894,0.3624461385482267
EV-019137,LGS-2637-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-SEATTLE,2026-08-04T04:08:27Z,WAYPOINT_SCAN,2153,2400,2153,2400,15,30,SNOWSTORM,False,MODERATE,35.3012,-14.7908,2026-08-07T04:08:27Z,CR-DHL,0.2047287592531212,-1.3319336075975012,9059,0.3228372555518727
EV-019138,LGS-2638-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-HOUSTON,2026-08-04T04:09:07Z,HUB_INGEST,1492,2400,1492,2400,6,30,CLEAR,False,HEAVY,44.3178,-66.8195,2026-08-07T04:09:07Z,CR-DHL,0.13169815490001105,-1.7601180356022887,9633,0.15044746436857806
EV-019139,LGS-2639-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-DETROIT,2026-08-04T04:09:21Z,TRANSFER_ARRIVE,5930,4800,5930,4800,29,30,CLEAR,True,LOW,44.2996,-63.0006,2026-08-07T04:09:21Z,CR-UPS,0.6220307148381394,1.1147420120304599,1392,0.7732184289028836
EV-019140,LGS-2640-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-LOSANGELES,2026-08-04T04:10:07Z,HUB_INGEST,7150,4800,7150,4800,21,30,MODERATE,False,MODERATE,36.3347,3.8391,2026-08-05T04:10:07Z,CR-DHL,0.7568224505579494,1.905037022871369,282,0.7398077560490554
EV-019141,LGS-2641-ROUTE,HUB-HOUSTON,HUB-CHICAGO,HUB-MEMPHIS,2026-08-04T04:10:37Z,HUB_INGEST,4930,4800,4930,4800,10,30,CLEAR,False,LOW,34.4169,-115.8521,2026-08-05T16:10:37Z,CR-FEDEX,0.5115456855596067,0.46695921625922315,3220,0.4354988399071926
EV-019142,LGS-2642-ROUTE,HUB-ATLANTA,HUB-CHICAGO,HUB-SEATTLE,2026-08-04T04:11:00Z,HUB_INGEST,4725,4800,4725,4800,26,30,CLEAR,False,LOW,43.9558,-44.9556,2026-08-05T04:11:00Z,CR-USPS,0.48889625455750746,0.33416374312611963,3727,0.6504806098773617
EV-019143,LGS-2643-ROUTE,HUB-DETROIT,HUB-FRANKFURT,HUB-SEATTLE,2026-08-04T04:11:20Z,WAYPOINT_SCAN,5238,3600,5238,3600,3,30,CLEAR,False,LOW,50.6217,-105.9639,2026-08-05T04:11:20Z,CR-MAERSK,0.5455750745773947,0.6664763173567642,2605,0.3559164733178654
EV-019144,LGS-2644-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-ATLANTA,2026-08-04T04:12:03Z,WAYPOINT_SCAN,2924,3600,2924,3600,13,30,CLEAR,True,HEAVY,46.4054,-114.8233,2026-08-06T04:12:03Z,CR-DHL,0.28991271682687,-0.8324930720578778,7906,0.3453762015246934
EV-019145,LGS-2645-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-HOUSTON,2026-08-04T04:12:35Z,HUB_INGEST,7344,4800,7344,4800,18,30,CLEAR,False,MODERATE,31.1903,-86.6088,2026-08-05T04:12:35Z,CR-USPS,0.7782565462379848,2.030706885250989,194,0.7098110705999338
EV-019146,LGS-2646-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-ATLANTA,2026-08-04T04:13:00Z,TRANSFER_ARRIVE,5309,4800,5309,4800,6,30,MODERATE,False,LOW,50.9914,-94.0239,2026-08-07T04:13:00Z,CR-MAERSK,0.5534195116561705,0.712468895856522,2462,0.40348027842227374
EV-019147,LGS-2647-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-HOUSTON,2026-08-04T04:13:20Z,TRANSFER_ARRIVE,4650,3600,4650,3600,14,30,MODERATE,False,HEAVY,41.4622,-118.8535,2026-08-05T16:13:20Z,CR-MAERSK,0.4806098773616175,0.28558003344327687,3910,0.4740802121312562
EV-019148,LGS-2648-ROUTE,HUB-ATLANTA,HUB-CHICAGO,HUB-SEATTLE,2026-08-04T04:13:56Z,TRANSFER_ARRIVE,5445,4800,5445,4800,18,30,CLEAR,False,LOW,28.0357,-9.8447,2026-08-05T16:13:56Z,CR-FEDEX,0.568445475638051,0.8005673560814102,2177,0.5839244282399735
EV-019149,LGS-2649-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-LOSANGELES,2026-08-04T04:14:35Z,WAYPOINT_SCAN,300,2400,300,2400,11,30,CLEAR,False,MODERATE,34.0947,-12.2466,2026-08-05T04:14:35Z,CR-FEDEX,0.0,-2.532275128161603,9989,0.14285714285714288
EV-019150,LGS-2650-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-04T04:15:03Z,CUSTOMS_CLEARANCE,4120,3600,4120,3600,20,30,SNOWSTORM,False,MODERATE,44.5502,-33.0989,2026-08-07T04:15:03Z,CR-MAERSK,0.4220528118439951,-0.057744848315478596,5211,0.5246602585349684
EV-019151,LGS-2651-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-ATLANTA,2026-08-04T04:15:34Z,TRANSFER_ARRIVE,2541,2400,2541,2400,15,30,SNOWSTORM,False,LOW,48.4847,-21.2698,2026-08-07T04:15:34Z,CR-DHL,0.24759695061319192,-1.0805938828382615,8568,0.34855817036791514
EV-019152,LGS-2652-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-DETROIT,2026-08-04T04:16:03Z,CUSTOMS_CLEARANCE,3467,2400,3467,2400,21,30,HEAVY_RAIN,False,LOW,39.2963,-116.0148,2026-08-07T04:16:03Z,CR-UPS,0.3499060877251132,-0.4807470139540962,6771,0.4956579383493537
EV-019153,LGS-2653-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-DETROIT,2026-08-04T04:16:30Z,HUB_INGEST,4371,2400,4371,2400,13,30,CLEAR,True,LOW,28.7188,-88.1773,2026-08-05T16:16:30Z,CR-UPS,0.44978455419290686,0.10484863342310183,4583,0.44129930394431555
EV-019154,LGS-2654-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-CHICAGO,2026-08-04T04:17:05Z,TRANSFER_ARRIVE,3591,2400,3591,2400,16,30,CLEAR,False,HEAVY,28.3359,-45.1262,2026-08-07T04:17:05Z,CR-DHL,0.3636062313556513,-0.40042194727846286,6479,0.4324494530991051
EV-019155,LGS-2655-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-SEATTLE,2026-08-04T04:17:38Z,HUB_INGEST,4601,4800,4601,4800,27,30,HEAVY_RAIN,False,MODERATE,33.8007,-4.5649,2026-08-07T04:17:38Z,CR-MAERSK,0.4751961109269694,0.2538386764504863,4011,0.6565462379847531
EV-019156,LGS-2656-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-ATLANTA,2026-08-04T04:18:06Z,HUB_INGEST,7376,4800,7376,4800,24,30,SNOWSTORM,False,LOW,26.0126,-29.57,2026-08-05T04:18:06Z,CR-DHL,0.7817920671748978,2.051435934715668,182,0.7976466688763673
EV-019157,LGS-2657-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-CHICAGO,2026-08-04T04:18:25Z,YARD_DEPARTURE,5454,4800,5454,4800,12,30,MODERATE,False,MODERATE,36.301,-122.5949,2026-08-06T04:18:25Z,CR-UPS,0.5694398409015579,0.8063974012433512,2159,0.49880676168379184
EV-019158,LGS-2658-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-HOUSTON,2026-08-04T04:19:00Z,HUB_INGEST,6936,4800,6936,4800,1,30,MODERATE,False,LOW,45.9825,-92.7211,2026-08-07T04:19:00Z,CR-MAERSK,0.7331786542923434,1.7664115045763242,383,0.43990719257540606
EV-019159,LGS-2659-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-SEATTLE,2026-08-04T04:19:36Z,HUB_INGEST,5258,3600,5258,3600,23,30,CLEAR,False,LOW,37.4476,-70.3938,2026-08-05T04:19:36Z,CR-FEDEX,0.5477847751629654,0.6794319732721888,2565,0.6429565793834935
EV-019160,LGS-2660-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-04T04:19:58Z,WAYPOINT_SCAN,4205,4800,4205,4800,14,30,CLEAR,False,SEVERE_GRIDLOCK,47.4192,-41.0528,2026-08-05T04:19:58Z,CR-FEDEX,0.43144403933267045,-0.002683310674923474,5010,0.444580709313888
EV-019161,LGS-2661-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-HOUSTON,2026-08-04T04:20:37Z,HUB_INGEST,5472,3600,5472,3600,22,30,CLEAR,False,LOW,42.7469,-35.2596,2026-08-07T04:20:37Z,CR-UPS,0.5714285714285714,0.8180574915672335,2116,0.6428571428571428
EV-019162,LGS-2662-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-SINGAPORE,2026-08-04T04:21:06Z,TRANSFER_ARRIVE,4041,2400,4041,2400,3,30,CLEAR,True,MODERATE,30.2195,-42.5199,2026-08-06T04:21:06Z,CR-FEDEX,0.41332449453099107,-0.1089196891814063,5399,0.2765661252900232
EV-019163,LGS-2663-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-SEATTLE,2026-08-04T04:21:31Z,WAYPOINT_SCAN,4292,3600,4292,3600,10,30,MODERATE,False,HEAVY,30.789,-115.4401,2026-08-05T16:21:31Z,CR-DHL,0.44105623687990275,0.053673792557174124,4792,0.3932051706993702
EV-019164,LGS-2664-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-SEATTLE,2026-08-04T04:21:54Z,YARD_DEPARTURE,4863,4800,4863,4800,26,30,MODERATE,False,MODERATE,34.441,-22.6911,2026-08-06T04:21:54Z,CR-USPS,0.5041431885979449,0.4235577689425503,3394,0.6596287703016241
EV-019165,LGS-2665-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-MIAMI,2026-08-04T04:22:30Z,YARD_DEPARTURE,3977,2400,3977,2400,10,30,CLEAR,False,SEVERE_GRIDLOCK,39.5273,-34.538,2026-08-07T04:22:30Z,CR-USPS,0.40625345265716495,-0.15037778811076546,5556,0.37232350016572757
EV-019166,LGS-2666-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SINGAPORE,2026-08-04T04:22:53Z,HUB_INGEST,4192,2400,4192,2400,1,30,CLEAR,False,LOW,43.3134,-96.1937,2026-08-06T04:22:53Z,CR-FEDEX,0.4300077339520495,-0.011104487019949552,5057,0.25800464037122967
EV-019167,LGS-2667-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-SINGAPORE,2026-08-04T04:23:23Z,CUSTOMS_CLEARANCE,4908,4800,4908,4800,18,30,SNOWSTORM,False,SEVERE_GRIDLOCK,29.6732,-57.9975,2026-08-05T04:23:23Z,CR-DHL,0.509115014915479,0.452707994752256,3269,0.5483261518064302
EV-019168,LGS-2668-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-LOSANGELES,2026-08-04T04:23:52Z,YARD_DEPARTURE,3727,2400,3727,2400,17,30,CLEAR,False,LOW,29.1384,-90.4192,2026-08-05T04:23:52Z,CR-FEDEX,0.3786321953375318,-0.31232348705357466,6159,0.4557507457739476
EV-019169,LGS-2669-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-NEWYORK,2026-08-04T04:24:36Z,YARD_DEPARTURE,2596,2400,2596,2400,19,30,FOG,False,LOW,25.3343,-32.3139,2026-08-06T04:24:36Z,CR-FEDEX,0.2536736272235112,-1.0449658290708435,8469,0.4093470334769639
EV-019170,LGS-2670-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-CHICAGO,2026-08-04T04:24:56Z,YARD_DEPARTURE,2341,2400,2341,2400,1,30,MODERATE,True,HEAVY,28.047,-95.8507,2026-08-05T16:24:56Z,CR-MAERSK,0.22549994475748536,-1.2101504419925089,8841,0.13529996685449122
EV-019171,LGS-2671-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-ATLANTA,2026-08-04T04:25:23Z,TRANSFER_ARRIVE,4718,3600,4718,3600,26,30,CLEAR,False,MODERATE,45.2995,-122.2783,2026-08-06T04:25:23Z,CR-DHL,0.4881228593525577,0.329629263555721,3745,0.6500165727543918
EV-019172,LGS-2672-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-SINGAPORE,2026-08-04T04:26:02Z,CUSTOMS_CLEARANCE,3946,2400,3946,2400,5,30,CLEAR,False,MODERATE,26.4952,-66.7204,2026-08-07T04:26:02Z,CR-UPS,0.40282841674953046,-0.1704590547796738,5634,0.2988399071925754
EV-019173,LGS-2673-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-MIAMI,2026-08-04T04:26:31Z,HUB_INGEST,3622,2400,3622,2400,26,30,MODERATE,False,LOW,41.356,-119.1923,2026-08-05T16:26:31Z,CR-DHL,0.36703126726328583,-0.3803406806095545,6403,0.5773616175008287
EV-019174,LGS-2674-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-CHICAGO,2026-08-04T04:26:50Z,HUB_INGEST,4034,3600,4034,3600,6,30,MODERATE,False,SEVERE_GRIDLOCK,41.2237,-119.1666,2026-08-06T04:26:50Z,CR-DHL,0.41255109932604134,-0.11345416875180496,5417,0.3189592310241962
EV-019175,LGS-2675-ROUTE,HUB-HOUSTON,HUB-CHICAGO,HUB-MEMPHIS,2026-08-04T04:27:38Z,WAYPOINT_SCAN,4024,4800,4024,4800,1,30,CLEAR,False,LOW,51.7988,-99.1958,2026-08-06T04:27:38Z,CR-FEDEX,0.411446249033256,-0.11993199670951733,5442,0.2468677494199536
EV-019176,LGS-2676-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-HOUSTON,2026-08-04T04:28:09Z,TRANSFER_ARRIVE,3828,3600,3828,3600,17,30,CLEAR,False,HEAVY,43.2963,-27.6564,2026-08-05T16:28:09Z,CR-MAERSK,0.38979118329466356,-0.24689742468067974,5895,0.4624461385482267
EV-019177,LGS-2677-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-04T04:28:37Z,CUSTOMS_CLEARANCE,4647,3600,4647,3600,12,30,CLEAR,False,SEVERE_GRIDLOCK,43.88,2.2793,2026-08-06T04:28:37Z,CR-MAERSK,0.4802784222737819,0.2836366850559632,3914,0.44530991050712626
EV-019178,LGS-2678-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-FRANKFURT,2026-08-04T04:29:00Z,WAYPOINT_SCAN,7984,4800,7984,4800,4,30,MODERATE,False,LOW,27.4201,-55.7919,2026-08-07T04:29:00Z,CR-FEDEX,0.8489669649762457,2.4452878745445803,68,0.5522373218428902
EV-019179,LGS-2679-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-FRANKFURT,2026-08-04T04:29:39Z,CUSTOMS_CLEARANCE,4234,4800,4234,4800,4,30,CLEAR,False,MODERATE,48.6611,-33.4753,2026-08-05T04:29:39Z,CR-MAERSK,0.43464810518174785,0.016102390402442393,4939,0.30364600596619157
EV-019180,LGS-2680-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-LOSANGELES,2026-08-04T04:29:52Z,YARD_DEPARTURE,4061,3600,4061,3600,24,30,MODERATE,False,LOW,33.6405,-118.3089,2026-08-07T04:29:52Z,CR-DHL,0.4155341951165617,-0.09596403326598157,5342,0.5778919456413656
EV-019181,LGS-2681-ROUTE,HUB-DETROIT,HUB-FRANKFURT,HUB-MIAMI,2026-08-04T04:30:36Z,CUSTOMS_CLEARANCE,2806,2400,2806,2400,10,30,HEAVY_RAIN,False,MODERATE,33.4387,-18.3023,2026-08-06T04:30:36Z,CR-UPS,0.2768754833720031,-0.9089314419588838,8126,0.2946967185946304
EV-019182,LGS-2682-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-MIAMI,2026-08-04T04:31:01Z,WAYPOINT_SCAN,2712,4800,2712,4800,23,30,CLEAR,False,LOW,37.5731,-64.4818,2026-08-05T04:31:01Z,CR-UPS,0.26648989061982103,-0.9698230247613799,8291,0.47417964865760687
EV-019183,LGS-2683-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-ATLANTA,2026-08-04T04:31:29Z,TRANSFER_ARRIVE,2292,2400,2292,2400,23,30,CLEAR,False,LOW,44.1061,-59.88,2026-08-05T16:31:29Z,CR-UPS,0.22008617832283725,-1.2418917989852993,8901,0.4463374212794166
EV-019184,LGS-2684-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-04T04:31:57Z,TRANSFER_ARRIVE,3968,4800,3968,4800,25,30,CLEAR,False,HEAVY,32.9501,-16.6371,2026-08-07T04:31:57Z,CR-MAERSK,0.4052590873936582,-0.1562078332727066,5580,0.5860125952933377
EV-019185,LGS-2685-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-LOSANGELES,2026-08-04T04:32:34Z,YARD_DEPARTURE,2517,2400,2517,2400,8,30,CLEAR,False,MODERATE,45.9929,-109.2694,2026-08-05T16:32:34Z,CR-USPS,0.24494530991050711,-1.096140669936771,8607,0.24696718594630426
EV-019186,LGS-2686-ROUTE,HUB-SEATTLE,HUB-SEATTLE,HUB-LOSANGELES,2026-08-04T04:32:54Z,HUB_INGEST,6004,3600,6004,3600,12,30,CLEAR,True,LOW,31.6315,-63.4844,2026-08-05T04:32:54Z,CR-FEDEX,0.6302066070047508,1.1626779389175315,1292,0.5352668213457077
