customer_id,customer_name,region,segment,order_id,order_date,amount,warehouse_id
CUST-JOIN-4650,Freight Account 4650,North America,Startup,ORD-04650,2026-08-28,5404.49,WH-NEWYORK
CUST-JOIN-4651,Freight Account 4651,Europe,Enterprise,ORD-04651,2026-08-28,4797.16,WH-NEWYORK
CUST-JOIN-4652,Freight Account 4652,Europe,SMB,ORD-04652,2026-08-28,368.57,WH-DETROIT
CUST-JOIN-4653,Freight Account 4653,Europe,SMB,ORD-04653,2026-08-28,1010.46,WH-MIAMI
CUST-JOIN-4654,Freight Account 4654,North America,SMB,ORD-04654,2026-08-28,2524.45,WH-CHICAGO
CUST-JOIN-4655,Freight Account 4655,North America,Startup,ORD-04655,2026-08-28,4586.15,WH-NEWYORK
CUST-JOIN-4656,Freight Account 4656,North America,SMB,ORD-04656,2026-08-28,3923.21,WH-NEWYORK
CUST-JOIN-4657,Freight Account 4657,Asia Pacific,Startup,ORD-04657,2026-08-28,303.26,WH-CHICAGO
CUST-JOIN-4658,Freight Account 4658,Europe,Startup,ORD-04658,2026-08-28,3005.6,WH-DETROIT
CUST-JOIN-4659,Freight Account 4659,Europe,Startup,ORD-04659,2026-08-28,6757.29,WH-MIAMI
CUST-JOIN-4660,Freight Account 4660,Europe,Startup,ORD-04660,2026-08-28,5545.49,WH-NEWYORK
CUST-JOIN-4661,Freight Account 4661,Europe,SMB,ORD-04661,2026-08-28,6491.01,WH-MIAMI
CUST-JOIN-4662,Freight Account 4662,Asia Pacific,SMB,ORD-04662,2026-08-28,7853.35,WH-CHICAGO
CUST-JOIN-4663,Freight Account 4663,North America,Startup,ORD-04663,2026-08-28,2328.24,WH-DETROIT
CUST-JOIN-4664,Freight Account 4664,North America,SMB,ORD-04664,2026-08-28,6790.02,WH-MIAMI
CUST-JOIN-4665,Freight Account 4665,Europe,Startup,ORD-04665,2026-08-28,3087.24,WH-DETROIT
CUST-JOIN-4666,Freight Account 4666,Europe,SMB,ORD-04666,2026-08-28,2295.4,WH-DETROIT
CUST-JOIN-4667,Freight Account 4667,North America,SMB,ORD-04667,2026-08-28,6723.78,WH-NEWYORK
CUST-JOIN-4668,Freight Account 4668,North America,SMB,ORD-04668,2026-08-28,1758.73,WH-MIAMI
CUST-JOIN-4669,Freight Account 4669,Asia Pacific,SMB,ORD-04669,2026-08-28,5595.06,WH-DETROIT
CUST-JOIN-4670,Freight Account 4670,Europe,Startup,ORD-04670,2026-08-28,311.65,WH-DETROIT
CUST-JOIN-4671,Freight Account 4671,Asia Pacific,Startup,ORD-04671,2026-08-28,7207.04,WH-NEWYORK
CUST-JOIN-4672,Freight Account 4672,Europe,SMB,ORD-04672,2026-08-28,5525.53,WH-MIAMI
CUST-JOIN-4673,Freight Account 4673,North America,Enterprise,ORD-04673,2026-08-29,2039.16,WH-NEWYORK
CUST-JOIN-4674,Freight Account 4674,Asia Pacific,SMB,ORD-04674,2026-08-29,5601.68,WH-NEWYORK
CUST-JOIN-4675,Freight Account 4675,Asia Pacific,Enterprise,ORD-04675,2026-08-29,5493.85,WH-MIAMI
CUST-JOIN-4676,Freight Account 4676,Europe,Enterprise,ORD-04676,2026-08-29,7254.9,WH-CHICAGO
CUST-JOIN-4677,Freight Account 4677,Asia Pacific,SMB,ORD-04677,2026-08-29,2811.18,WH-DETROIT
CUST-JOIN-4678,Freight Account 4678,Asia Pacific,SMB,ORD-04678,2026-08-29,5220.77,WH-NEWYORK
CUST-JOIN-4679,Freight Account 4679,Asia Pacific,SMB,ORD-04679,2026-08-29,4663.61,WH-NEWYORK
CUST-JOIN-4680,Freight Account 4680,Europe,SMB,ORD-04680,2026-08-29,2997.57,WH-DETROIT
CUST-JOIN-4681,Freight Account 4681,Asia Pacific,Startup,ORD-04681,2026-08-29,7660.58,WH-NEWYORK
CUST-JOIN-4682,Freight Account 4682,North America,Startup,ORD-04682,2026-08-29,7514.72,WH-CHICAGO
CUST-JOIN-4683,Freight Account 4683,Asia Pacific,SMB,ORD-04683,2026-08-29,7089.59,WH-MIAMI
CUST-JOIN-4684,Freight Account 4684,Asia Pacific,Startup,ORD-04684,2026-08-29,7722.0,WH-CHICAGO
CUST-JOIN-4685,Freight Account 4685,Europe,Startup,ORD-04685,2026-08-29,288.3,WH-MIAMI
CUST-JOIN-4686,Freight Account 4686,Europe,Startup,ORD-04686,2026-08-29,3425.03,WH-CHICAGO
CUST-JOIN-4687,Freight Account 4687,North America,Startup,ORD-04687,2026-08-29,2117.93,WH-NEWYORK
CUST-JOIN-4688,Freight Account 4688,North America,SMB,ORD-04688,2026-08-29,7814.26,WH-CHICAGO
CUST-JOIN-4689,Freight Account 4689,Europe,Startup,ORD-04689,2026-08-29,5097.82,WH-MIAMI
CUST-JOIN-4690,Freight Account 4690,Asia Pacific,SMB,ORD-04690,2026-08-29,368.42,WH-MIAMI
CUST-JOIN-4691,Freight Account 4691,Europe,SMB,ORD-04691,2026-08-29,5608.48,WH-DETROIT
CUST-JOIN-4692,Freight Account 4692,Asia Pacific,Enterprise,ORD-04692,2026-08-29,4317.38,WH-CHICAGO
CUST-JOIN-4693,Freight Account 4693,North America,SMB,ORD-04693,2026-08-29,6501.36,WH-CHICAGO
CUST-JOIN-4694,Freight Account 4694,North America,Enterprise,ORD-04694,2026-08-29,6766.06,WH-MIAMI
CUST-JOIN-4695,Freight Account 4695,Asia Pacific,SMB,ORD-04695,2026-08-29,5956.09,WH-CHICAGO
CUST-JOIN-4696,Freight Account 4696,North America,SMB,ORD-04696,2026-08-29,886.18,WH-CHICAGO
CUST-JOIN-4697,Freight Account 4697,Asia Pacific,SMB,ORD-04697,2026-08-30,3195.08,WH-CHICAGO
CUST-JOIN-4698,Freight Account 4698,Asia Pacific,SMB,ORD-04698,2026-08-30,6813.57,WH-MIAMI
CUST-JOIN-4699,Freight Account 4699,Europe,SMB,ORD-04699,2026-08-30,5006.99,WH-MIAMI
CUST-JOIN-4700,Freight Account 4700,North America,Startup,ORD-04700,2026-08-30,5239.63,WH-DETROIT
CUST-JOIN-4701,Freight Account 4701,Europe,Startup,ORD-04701,2026-08-30,1798.19,WH-NEWYORK
CUST-JOIN-4702,Freight Account 4702,Europe,SMB,ORD-04702,2026-08-30,3036.9,WH-MIAMI
CUST-JOIN-4703,Freight Account 4703,Europe,Startup,ORD-04703,2026-08-30,1803.46,WH-MIAMI
CUST-JOIN-4704,Freight Account 4704,North America,Enterprise,ORD-04704,2026-08-30,1431.15,WH-DETROIT
CUST-JOIN-4705,Freight Account 4705,Europe,Startup,ORD-04705,2026-08-30,5782.36,WH-MIAMI
CUST-JOIN-4706,Freight Account 4706,Europe,Startup,ORD-04706,2026-08-30,1405.57,WH-MIAMI
CUST-JOIN-4707,Freight Account 4707,Europe,SMB,ORD-04707,2026-08-30,1422.15,WH-MIAMI
CUST-JOIN-4708,Freight Account 4708,Europe,SMB,ORD-04708,2026-08-30,2963.58,WH-DETROIT
CUST-JOIN-4709,Freight Account 4709,Europe,SMB,ORD-04709,2026-08-30,1025.04,WH-CHICAGO
CUST-JOIN-4710,Freight Account 4710,North America,Enterprise,ORD-04710,2026-08-30,1379.8,WH-MIAMI
CUST-JOIN-4711,Freight Account 4711,North America,Startup,ORD-04711,2026-08-30,5693.95,WH-DETROIT
CUST-JOIN-4712,Freight Account 4712,Europe,SMB,ORD-04712,2026-08-30,7236.85,WH-MIAMI
CUST-JOIN-4713,Freight Account 4713,Asia Pacific,Enterprise,ORD-04713,2026-08-30,3586.74,WH-DETROIT
CUST-JOIN-4714,Freight Account 4714,Asia Pacific,Enterprise,ORD-04714,2026-08-30,4189.85,WH-CHICAGO
CUST-JOIN-4715,Freight Account 4715,Asia Pacific,Startup,ORD-04715,2026-08-30,5247.59,WH-NEWYORK
CUST-JOIN-4716,Freight Account 4716,Asia Pacific,SMB,ORD-04716,2026-08-30,526.21,WH-CHICAGO
CUST-JOIN-4717,Freight Account 4717,Asia Pacific,SMB,ORD-04717,2026-08-30,4807.23,WH-DETROIT
CUST-JOIN-4718,Freight Account 4718,North America,Enterprise,ORD-04718,2026-08-30,6611.31,WH-MIAMI
CUST-JOIN-4719,Freight Account 4719,North America,SMB,ORD-04719,2026-08-30,6558.28,WH-MIAMI
CUST-JOIN-4720,Freight Account 4720,Europe,Startup,ORD-04720,2026-08-30,4858.61,WH-MIAMI
CUST-JOIN-4721,Freight Account 4721,Europe,Startup,ORD-04721,2026-08-31,2374.0,WH-CHICAGO
CUST-JOIN-4722,Freight Account 4722,Europe,Startup,ORD-04722,2026-08-31,1370.64,WH-CHICAGO
CUST-JOIN-4723,Freight Account 4723,North America,SMB,ORD-04723,2026-08-31,6715.25,WH-DETROIT
CUST-JOIN-4724,Freight Account 4724,North America,SMB,ORD-04724,2026-08-31,938.68,WH-NEWYORK
CUST-JOIN-4725,Freight Account 4725,Europe,Startup,ORD-04725,2026-08-31,1414.17,WH-NEWYORK
CUST-JOIN-4726,Freight Account 4726,Europe,Startup,ORD-04726,2026-08-31,3086.7,WH-CHICAGO
CUST-JOIN-4727,Freight Account 4727,Asia Pacific,SMB,ORD-04727,2026-08-31,831.84,WH-DETROIT
CUST-JOIN-4728,Freight Account 4728,North America,Enterprise,ORD-04728,2026-08-31,3557.59,WH-MIAMI
CUST-JOIN-4729,Freight Account 4729,Europe,SMB,ORD-04729,2026-08-31,1628.21,WH-NEWYORK
CUST-JOIN-4730,Freight Account 4730,Asia Pacific,Enterprise,ORD-04730,2026-08-31,5109.33,WH-DETROIT
CUST-JOIN-4731,Freight Account 4731,Asia Pacific,Startup,ORD-04731,2026-08-31,2030.14,WH-CHICAGO
CUST-JOIN-4732,Freight Account 4732,Asia Pacific,SMB,ORD-04732,2026-08-31,7455.97,WH-NEWYORK
CUST-JOIN-4733,Freight Account 4733,North America,Startup,ORD-04733,2026-08-31,3630.03,WH-DETROIT
CUST-JOIN-4734,Freight Account 4734,North America,Startup,ORD-04734,2026-08-31,4421.43,WH-MIAMI
CUST-JOIN-4735,Freight Account 4735,North America,Startup,ORD-04735,2026-08-31,6677.12,WH-NEWYORK
CUST-JOIN-4736,Freight Account 4736,Asia Pacific,SMB,ORD-04736,2026-08-31,7535.23,WH-NEWYORK
CUST-JOIN-4737,Freight Account 4737,Europe,Startup,ORD-04737,2026-08-31,5518.6,WH-NEWYORK
CUST-JOIN-4738,Freight Account 4738,Asia Pacific,SMB,ORD-04738,2026-08-31,3725.04,WH-DETROIT
CUST-JOIN-4739,Freight Account 4739,Europe,Enterprise,ORD-04739,2026-08-31,1931.84,WH-NEWYORK
CUST-JOIN-4740,Freight Account 4740,Europe,Enterprise,ORD-04740,2026-08-31,3831.67,WH-DETROIT
CUST-JOIN-4741,Freight Account 4741,Asia Pacific,Startup,ORD-04741,2026-08-31,7932.7,WH-DETROIT
CUST-JOIN-4742,Freight Account 4742,North America,SMB,ORD-04742,2026-08-31,515.58,WH-CHICAGO
CUST-JOIN-4743,Freight Account 4743,Europe,SMB,ORD-04743,2026-08-31,1529.41,WH-NEWYORK
CUST-JOIN-4744,Freight Account 4744,Europe,Startup,ORD-04744,2026-08-31,5506.58,WH-MIAMI
CUST-JOIN-4745,Freight Account 4745,Europe,Startup,ORD-04745,2026-09-01,3823.2,WH-CHICAGO
CUST-JOIN-4746,Freight Account 4746,Asia Pacific,Startup,ORD-04746,2026-09-01,5076.01,WH-CHICAGO
CUST-JOIN-4747,Freight Account 4747,North America,SMB,ORD-04747,2026-09-01,4473.64,WH-NEWYORK
CUST-JOIN-4748,Freight Account 4748,Europe,SMB,ORD-04748,2026-09-01,433.54,WH-NEWYORK
CUST-JOIN-4749,Freight Account 4749,Europe,SMB,ORD-04749,2026-09-01,6337.47,WH-NEWYORK
CUST-JOIN-4750,Freight Account 4750,Asia Pacific,Startup,ORD-04750,2026-09-01,251.81,WH-NEWYORK
CUST-JOIN-4751,Freight Account 4751,Europe,Startup,ORD-04751,2026-09-01,2892.12,WH-CHICAGO
CUST-JOIN-4752,Freight Account 4752,Asia Pacific,Startup,ORD-04752,2026-09-01,688.35,WH-NEWYORK
CUST-JOIN-4753,Freight Account 4753,Europe,Startup,ORD-04753,2026-09-01,2668.89,WH-DETROIT
CUST-JOIN-4754,Freight Account 4754,North America,Startup,ORD-04754,2026-09-01,708.03,WH-CHICAGO
CUST-JOIN-4755,Freight Account 4755,Europe,Enterprise,ORD-04755,2026-09-01,787.15,WH-MIAMI
CUST-JOIN-4756,Freight Account 4756,Europe,Startup,ORD-04756,2026-09-01,4157.86,WH-NEWYORK
CUST-JOIN-4757,Freight Account 4757,Europe,Enterprise,ORD-04757,2026-09-01,3598.78,WH-MIAMI
CUST-JOIN-4758,Freight Account 4758,Asia Pacific,Enterprise,ORD-04758,2026-09-01,5066.97,WH-MIAMI
CUST-JOIN-4759,Freight Account 4759,North America,Startup,ORD-04759,2026-09-01,6365.26,WH-DETROIT
CUST-JOIN-4760,Freight Account 4760,Europe,Startup,ORD-04760,2026-09-01,5971.23,WH-CHICAGO
CUST-JOIN-4761,Freight Account 4761,Asia Pacific,Startup,ORD-04761,2026-09-01,5875.08,WH-DETROIT
CUST-JOIN-4762,Freight Account 4762,North America,SMB,ORD-04762,2026-09-01,7403.07,WH-CHICAGO
CUST-JOIN-4763,Freight Account 4763,Europe,Enterprise,ORD-04763,2026-09-01,5240.84,WH-DETROIT
CUST-JOIN-4764,Freight Account 4764,North America,SMB,ORD-04764,2026-09-01,6334.39,WH-CHICAGO
CUST-JOIN-4765,Freight Account 4765,Europe,SMB,ORD-04765,2026-09-01,4050.0,WH-CHICAGO
CUST-JOIN-4766,Freight Account 4766,Europe,SMB,ORD-04766,2026-09-01,7351.25,WH-CHICAGO
CUST-JOIN-4767,Freight Account 4767,Asia Pacific,SMB,ORD-04767,2026-09-01,7702.8,WH-CHICAGO
CUST-JOIN-4768,Freight Account 4768,Asia Pacific,Startup,ORD-04768,2026-09-01,467.33,WH-NEWYORK
CUST-JOIN-4769,Freight Account 4769,North America,Startup,ORD-04769,2026-09-02,4942.89,WH-MIAMI
CUST-JOIN-4770,Freight Account 4770,Europe,Startup,ORD-04770,2026-09-02,7714.09,WH-CHICAGO
CUST-JOIN-4771,Freight Account 4771,Asia Pacific,Startup,ORD-04771,2026-09-02,6183.96,WH-CHICAGO
CUST-JOIN-4772,Freight Account 4772,North America,Startup,ORD-04772,2026-09-02,1681.31,WH-DETROIT
CUST-JOIN-4773,Freight Account 4773,Asia Pacific,Startup,ORD-04773,2026-09-02,4974.93,WH-NEWYORK
CUST-JOIN-4774,Freight Account 4774,Asia Pacific,Startup,ORD-04774,2026-09-02,6139.47,WH-NEWYORK
CUST-JOIN-4775,Freight Account 4775,Europe,SMB,ORD-04775,2026-09-02,921.08,WH-NEWYORK
CUST-JOIN-4776,Freight Account 4776,Europe,SMB,ORD-04776,2026-09-02,3280.67,WH-NEWYORK
CUST-JOIN-4777,Freight Account 4777,Europe,SMB,ORD-04777,2026-09-02,3877.74,WH-NEWYORK
CUST-JOIN-4778,Freight Account 4778,North America,Startup,ORD-04778,2026-09-02,4806.15,WH-NEWYORK
CUST-JOIN-4779,Freight Account 4779,North America,Startup,ORD-04779,2026-09-02,4474.66,WH-MIAMI
CUST-JOIN-4780,Freight Account 4780,Europe,Startup,ORD-04780,2026-09-02,3786.15,WH-DETROIT
CUST-JOIN-4781,Freight Account 4781,Asia Pacific,Startup,ORD-04781,2026-09-02,4241.6,WH-DETROIT
CUST-JOIN-4782,Freight Account 4782,Europe,SMB,ORD-04782,2026-09-02,450.32,WH-NEWYORK
CUST-JOIN-4783,Freight Account 4783,North America,SMB,ORD-04783,2026-09-02,6062.16,WH-MIAMI
CUST-JOIN-4784,Freight Account 4784,Europe,Startup,ORD-04784,2026-09-02,7917.37,WH-CHICAGO
CUST-JOIN-4785,Freight Account 4785,North America,Startup,ORD-04785,2026-09-02,7282.14,WH-MIAMI
CUST-JOIN-4786,Freight Account 4786,North America,Enterprise,ORD-04786,2026-09-02,2449.52,WH-MIAMI
CUST-JOIN-4787,Freight Account 4787,North America,Startup,ORD-04787,2026-09-02,1202.86,WH-CHICAGO
CUST-JOIN-4788,Freight Account 4788,Asia Pacific,SMB,ORD-04788,2026-09-02,7376.84,WH-MIAMI
CUST-JOIN-4789,Freight Account 4789,Europe,Startup,ORD-04789,2026-09-02,1447.05,WH-MIAMI
CUST-JOIN-4790,Freight Account 4790,North America,SMB,ORD-04790,2026-09-02,860.13,WH-MIAMI
CUST-JOIN-4791,Freight Account 4791,Europe,Enterprise,ORD-04791,2026-09-02,5133.43,WH-DETROIT
CUST-JOIN-4792,Freight Account 4792,North America,Startup,ORD-04792,2026-09-02,1397.5,WH-MIAMI
CUST-JOIN-4793,Freight Account 4793,North America,SMB,ORD-04793,2026-09-03,7729.14,WH-DETROIT
CUST-JOIN-4794,Freight Account 4794,Europe,SMB,ORD-04794,2026-09-03,2412.74,WH-MIAMI
CUST-JOIN-4795,Freight Account 4795,Europe,SMB,ORD-04795,2026-09-03,4093.81,WH-NEWYORK
CUST-JOIN-4796,Freight Account 4796,Europe,SMB,ORD-04796,2026-09-03,7188.32,WH-MIAMI
CUST-JOIN-4797,Freight Account 4797,North America,Startup,ORD-04797,2026-09-03,2835.15,WH-MIAMI
CUST-JOIN-4798,Freight Account 4798,Asia Pacific,SMB,ORD-04798,2026-09-03,2329.68,WH-MIAMI
CUST-JOIN-4799,Freight Account 4799,North America,SMB,ORD-04799,2026-09-03,1184.56,WH-MIAMI
CUST-JOIN-4800,Freight Account 4800,Asia Pacific,SMB,ORD-04800,2026-09-03,3393.82,WH-DETROIT
CUST-JOIN-4801,Freight Account 4801,Europe,SMB,ORD-04801,2026-09-03,4458.66,WH-MIAMI
CUST-JOIN-4802,Freight Account 4802,Asia Pacific,Startup,ORD-04802,2026-09-03,3085.09,WH-NEWYORK
CUST-JOIN-4803,Freight Account 4803,Asia Pacific,Startup,ORD-04803,2026-09-03,7685.88,WH-MIAMI
CUST-JOIN-4804,Freight Account 4804,Europe,Startup,ORD-04804,2026-09-03,4446.87,WH-CHICAGO
CUST-JOIN-4805,Freight Account 4805,Asia Pacific,SMB,ORD-04805,2026-09-03,5351.49,WH-MIAMI
CUST-JOIN-4806,Freight Account 4806,Europe,SMB,ORD-04806,2026-09-03,6935.09,WH-MIAMI
CUST-JOIN-4807,Freight Account 4807,Europe,Startup,ORD-04807,2026-09-03,4859.96,WH-MIAMI
CUST-JOIN-4808,Freight Account 4808,Asia Pacific,SMB,ORD-04808,2026-09-03,6324.64,WH-MIAMI
CUST-JOIN-4809,Freight Account 4809,North America,SMB,ORD-04809,2026-09-03,6582.14,WH-DETROIT
CUST-JOIN-4810,Freight Account 4810,North America,Startup,ORD-04810,2026-09-03,4129.6,WH-CHICAGO
CUST-JOIN-4811,Freight Account 4811,Europe,SMB,ORD-04811,2026-09-03,4551.6,WH-NEWYORK
CUST-JOIN-4812,Freight Account 4812,Europe,SMB,ORD-04812,2026-09-03,5708.53,WH-MIAMI
CUST-JOIN-4813,Freight Account 4813,North America,Startup,ORD-04813,2026-09-03,4130.59,WH-MIAMI
CUST-JOIN-4814,Freight Account 4814,Europe,Startup,ORD-04814,2026-09-03,1866.05,WH-MIAMI
CUST-JOIN-4815,Freight Account 4815,Europe,SMB,ORD-04815,2026-09-03,7025.88,WH-NEWYORK
CUST-JOIN-4816,Freight Account 4816,North America,SMB,ORD-04816,2026-09-03,2985.42,WH-DETROIT
CUST-JOIN-4817,Freight Account 4817,Europe,Startup,ORD-04817,2026-09-04,6411.45,WH-CHICAGO
CUST-JOIN-4818,Freight Account 4818,Europe,SMB,ORD-04818,2026-09-04,5710.59,WH-CHICAGO
CUST-JOIN-4819,Freight Account 4819,North America,Startup,ORD-04819,2026-09-04,6983.42,WH-MIAMI
CUST-JOIN-4820,Freight Account 4820,Europe,SMB,ORD-04820,2026-09-04,1137.49,WH-MIAMI
CUST-JOIN-4821,Freight Account 4821,Asia Pacific,Startup,ORD-04821,2026-09-04,5956.93,WH-MIAMI
CUST-JOIN-4822,Freight Account 4822,Asia Pacific,Enterprise,ORD-04822,2026-09-04,1701.96,WH-DETROIT
CUST-JOIN-4823,Freight Account 4823,Europe,Startup,ORD-04823,2026-09-04,1350.12,WH-DETROIT
CUST-JOIN-4824,Freight Account 4824,North America,Enterprise,ORD-04824,2026-09-04,4173.09,WH-MIAMI
CUST-JOIN-4825,Freight Account 4825,Europe,SMB,ORD-04825,2026-09-04,3334.64,WH-CHICAGO
CUST-JOIN-4826,Freight Account 4826,Asia Pacific,SMB,ORD-04826,2026-09-04,3838.5,WH-NEWYORK
CUST-JOIN-4827,Freight Account 4827,Asia Pacific,SMB,ORD-04827,2026-09-04,3409.07,WH-MIAMI
CUST-JOIN-4828,Freight Account 4828,Asia Pacific,SMB,ORD-04828,2026-09-04,213.59,WH-MIAMI
CUST-JOIN-4829,Freight Account 4829,North America,Startup,ORD-04829,2026-09-04,6804.02,WH-NEWYORK
CUST-JOIN-4830,Freight Account 4830,Asia Pacific,Startup,ORD-04830,2026-09-04,1365.41,WH-MIAMI
CUST-JOIN-4831,Freight Account 4831,Europe,Startup,ORD-04831,2026-09-04,3553.43,WH-CHICAGO
CUST-JOIN-4832,Freight Account 4832,Asia Pacific,SMB,ORD-04832,2026-09-04,7689.36,WH-NEWYORK
CUST-JOIN-4833,Freight Account 4833,North America,SMB,ORD-04833,2026-09-04,1267.72,WH-DETROIT
CUST-JOIN-4834,Freight Account 4834,Asia Pacific,Startup,ORD-04834,2026-09-04,3173.33,WH-DETROIT
CUST-JOIN-4835,Freight Account 4835,Europe,SMB,ORD-04835,2026-09-04,4824.84,WH-CHICAGO
CUST-JOIN-4836,Freight Account 4836,Europe,Startup,ORD-04836,2026-09-04,4409.76,WH-MIAMI
CUST-JOIN-4837,Freight Account 4837,Europe,SMB,ORD-04837,2026-09-04,1663.65,WH-DETROIT
CUST-JOIN-4838,Freight Account 4838,Asia Pacific,Startup,ORD-04838,2026-09-04,240.23,WH-DETROIT
CUST-JOIN-4839,Freight Account 4839,Europe,Startup,ORD-04839,2026-09-04,1938.48,WH-NEWYORK
CUST-JOIN-4840,Freight Account 4840,Asia Pacific,Enterprise,ORD-04840,2026-09-04,3854.81,WH-NEWYORK
CUST-JOIN-4841,Freight Account 4841,Europe,Enterprise,ORD-04841,2026-09-05,1998.24,WH-DETROIT
CUST-JOIN-4842,Freight Account 4842,Asia Pacific,SMB,ORD-04842,2026-09-05,959.39,WH-DETROIT
CUST-JOIN-4843,Freight Account 4843,North America,Startup,ORD-04843,2026-09-05,3651.4,WH-DETROIT
CUST-JOIN-4844,Freight Account 4844,North America,Startup,ORD-04844,2026-09-05,7952.97,WH-MIAMI
CUST-JOIN-4845,Freight Account 4845,Asia Pacific,Startup,ORD-04845,2026-09-05,5786.73,WH-NEWYORK
CUST-JOIN-4846,Freight Account 4846,Europe,Startup,ORD-04846,2026-09-05,571.71,WH-MIAMI
CUST-JOIN-4847,Freight Account 4847,Asia Pacific,Startup,ORD-04847,2026-09-05,6845.36,WH-CHICAGO
CUST-JOIN-4848,Freight Account 4848,North America,Startup,ORD-04848,2026-09-05,1349.88,WH-NEWYORK
CUST-JOIN-4849,Freight Account 4849,North America,Startup,ORD-04849,2026-09-05,2382.64,WH-MIAMI
CUST-JOIN-4850,Freight Account 4850,Europe,SMB,ORD-04850,2026-09-05,2026.44,WH-DETROIT
CUST-JOIN-4851,Freight Account 4851,Europe,Enterprise,ORD-04851,2026-09-05,4953.02,WH-MIAMI
CUST-JOIN-4852,Freight Account 4852,Asia Pacific,Startup,ORD-04852,2026-09-05,3863.33,WH-NEWYORK
CUST-JOIN-4853,Freight Account 4853,North America,Startup,ORD-04853,2026-09-05,5432.05,WH-DETROIT
CUST-JOIN-4854,Freight Account 4854,Asia Pacific,Startup,ORD-04854,2026-09-05,4604.52,WH-CHICAGO
CUST-JOIN-4855,Freight Account 4855,Europe,Startup,ORD-04855,2026-09-05,5309.12,WH-DETROIT
CUST-JOIN-4856,Freight Account 4856,Asia Pacific,SMB,ORD-04856,2026-09-05,948.55,WH-DETROIT
CUST-JOIN-4857,Freight Account 4857,Asia Pacific,Startup,ORD-04857,2026-09-05,7304.23,WH-CHICAGO
CUST-JOIN-4858,Freight Account 4858,Asia Pacific,SMB,ORD-04858,2026-09-05,823.66,WH-NEWYORK
CUST-JOIN-4859,Freight Account 4859,Asia Pacific,SMB,ORD-04859,2026-09-05,6177.7,WH-DETROIT
CUST-JOIN-4860,Freight Account 4860,Europe,Startup,ORD-04860,2026-09-05,2786.65,WH-CHICAGO
CUST-JOIN-4861,Freight Account 4861,Europe,SMB,ORD-04861,2026-09-05,7175.06,WH-CHICAGO
CUST-JOIN-4862,Freight Account 4862,North America,SMB,ORD-04862,2026-09-05,7063.86,WH-MIAMI
CUST-JOIN-4863,Freight Account 4863,Europe,SMB,ORD-04863,2026-09-05,3362.3,WH-CHICAGO
CUST-JOIN-4864,Freight Account 4864,North America,Enterprise,ORD-04864,2026-09-05,2213.24,WH-MIAMI
CUST-JOIN-4865,Freight Account 4865,Europe,Startup,ORD-04865,2026-09-06,6773.66,WH-DETROIT
CUST-JOIN-4866,Freight Account 4866,Europe,Startup,ORD-04866,2026-09-06,6740.41,WH-NEWYORK
CUST-JOIN-4867,Freight Account 4867,Asia Pacific,Enterprise,ORD-04867,2026-09-06,5588.31,WH-MIAMI
CUST-JOIN-4868,Freight Account 4868,North America,Startup,ORD-04868,2026-09-06,245.59,WH-NEWYORK
CUST-JOIN-4869,Freight Account 4869,Europe,SMB,ORD-04869,2026-09-06,4123.95,WH-NEWYORK
CUST-JOIN-4870,Freight Account 4870,Europe,Startup,ORD-04870,2026-09-06,3654.72,WH-MIAMI
CUST-JOIN-4871,Freight Account 4871,North America,Startup,ORD-04871,2026-09-06,3984.2,WH-DETROIT
CUST-JOIN-4872,Freight Account 4872,Asia Pacific,Enterprise,ORD-04872,2026-09-06,5683.96,WH-NEWYORK
CUST-JOIN-4873,Freight Account 4873,North America,Startup,ORD-04873,2026-09-06,3301.97,WH-MIAMI
CUST-JOIN-4874,Freight Account 4874,Europe,SMB,ORD-04874,2026-09-06,6273.16,WH-MIAMI
CUST-JOIN-4875,Freight Account 4875,Asia Pacific,Startup,ORD-04875,2026-09-06,2156.11,WH-MIAMI
CUST-JOIN-4876,Freight Account 4876,Asia Pacific,Startup,ORD-04876,2026-09-06,3373.11,WH-CHICAGO
CUST-JOIN-4877,Freight Account 4877,Asia Pacific,Startup,ORD-04877,2026-09-06,5507.88,WH-NEWYORK
CUST-JOIN-4878,Freight Account 4878,Asia Pacific,SMB,ORD-04878,2026-09-06,3226.66,WH-NEWYORK
CUST-JOIN-4879,Freight Account 4879,Europe,Startup,ORD-04879,2026-09-06,4294.36,WH-MIAMI
CUST-JOIN-4880,Freight Account 4880,North America,Startup,ORD-04880,2026-09-06,763.8,WH-MIAMI
CUST-JOIN-4881,Freight Account 4881,North America,SMB,ORD-04881,2026-09-06,7010.03,WH-CHICAGO
CUST-JOIN-4882,Freight Account 4882,Europe,Startup,ORD-04882,2026-09-06,7207.34,WH-MIAMI
CUST-JOIN-4883,Freight Account 4883,Asia Pacific,Startup,ORD-04883,2026-09-06,5546.44,WH-CHICAGO
CUST-JOIN-4884,Freight Account 4884,Asia Pacific,SMB,ORD-04884,2026-09-06,6122.67,WH-MIAMI
CUST-JOIN-4885,Freight Account 4885,North America,SMB,ORD-04885,2026-09-06,4902.98,WH-NEWYORK
CUST-JOIN-4886,Freight Account 4886,Asia Pacific,SMB,ORD-04886,2026-09-06,6476.92,WH-DETROIT
CUST-JOIN-4887,Freight Account 4887,North America,Startup,ORD-04887,2026-09-06,7897.16,WH-DETROIT
